TimeElapsed,loss_vf_loss,EpisodesSoFar,EpRewMean,loss_pol_entpen,EpExecMean,EpLenMean,ev_tdlam_before,loss_ent,TimestepsSoFar,loss_pol_surr,EpThisIter,loss_kl
3485.7467153072357,45.544697,761,81.12005391436387,-0.08326015,0.00868184496,6.63,0.9199157804250717,2.7753382,9211,-0.05255889,38,0.030812427
3621.8466382026672,37.742325,802,79.54214953959246,-0.07612005,0.0078270254,6.41,0.9568518623709679,2.5373352,9461,-0.05318809,41,0.032000184
3644.6253814697266,10.606339,802,79.54214953959246,-0.11651093,0.0078270254,6.41,0.14933723211288452,3.883698,9461,-0.06189458,0,0.10773663
3645.0833196640015,28.939966,802,79.54214953959246,-0.11738915,0.0078270254,6.41,-0.2246866226196289,3.9129717,9461,-0.034186807,0,0.083160825
3645.556296348572,5.802212,802,79.54214953959246,-0.115641676,0.0078270254,6.41,-0.07586348056793213,3.8547225,9461,-0.022852212,0,0.08173767
3646.0188386440277,2.8277318,802,79.54214953959246,-0.11088363,0.0078270254,6.41,-0.26006019115448,3.6961212,9461,-0.025272086,0,0.13218208
3646.4771378040314,25.568504,802,79.54214953959246,-0.11055718,0.0078270254,6.41,-0.2035527229309082,3.6852396,9461,-0.037126392,0,0.06316331
3646.9245874881744,10.803555,802,79.54214953959246,-0.105043374,0.0078270254,6.41,-0.03281140327453613,3.5014458,9461,-0.01666374,0,0.09759933
3647.377983570099,1.7269915,802,79.54214953959246,-0.10362259,0.0078270254,6.41,-0.07125163078308105,3.4540865,9461,-0.044760063,0,0.09330129
3647.830075263977,1.479603,802,79.54214953959246,-0.103809305,0.0078270254,6.41,-0.2435668706893921,3.4603102,9461,-0.03281679,0,0.097623006
3648.2929661273956,0.9933278,802,79.54214953959246,-0.099395074,0.0078270254,6.41,-0.1541668176651001,3.3131692,9461,-0.03513453,0,0.059988294
