#{"env_id": "HalideInterpolate-v3", "t_start": 1536279037.3723125}
r,l,t,best_exec,best_schedule
67.699539,26,32625.77876,0.037937367,"downsampled[1].gpu_tile(x, y, c, xi, yi, ci, 8, 8, 4); interpolated[4].gpu_tile(x, y, c, xi, yi, ci, 32, 8, 4); downx[3].compute_at(downsampled[3], y); normalize.gpu_tile(x, y, c, xi, yi, ci, 8, 32, 3); interpolated[1].gpu_tile(x, y, c, xi, yi, ci, 8, 32, 4); downsampled[2].gpu_tile(x, y, c, xi, yi, ci, 8, 32, 4); "
23.592862,21,32699.441133,0.186309097,n/a
50.616152,17,32738.439991,0.109131685,n/a
51.056248,13,32769.777989,0.120111223,n/a
-2.984587,25,32845.567838,0.259027213,n/a
29.151575,15,32912.796602,0.184585903,n/a
48.340543,20,32978.982897,0.109981724,n/a
53.687007,15,33017.167089,0.108913152,n/a
38.846743,30,33108.013854,0.108420491,n/a
32.617103,37,33217.008163,0.109128752,n/a
53.554125,10,33248.991367,0.121659884,n/a
45.613651,27,33344.38861,0.106055177,n/a
43.360086,26,33428.617714,0.109921451,n/a
54.553111,17,33489.804564,0.103157671,n/a
35.651568,35,33607.082587,0.109022453,n/a
0.653199,75,33820.329232,0.109017424,n/a
35.034221,55,34012.278725,0.06157892,n/a
52.10936,11,34045.003386,0.123031637,n/a
36.643167,36,34156.929489,0.109048364,n/a
41.572767,48,34312.412142,0.063002146,n/a
41.98244,29,34405.196199,0.111086193,n/a
27.250001,18,34471.96558,0.181198111,n/a
11.522312,34,34590.694814,0.189610913,n/a
5.032612,42,34729.082091,0.181868588,n/a
19.0683,25,34832.402583,0.181758518,n/a
34.186447,10,34861.42416,0.184478347,n/a
32.624712,38,34978.152154,0.109105285,n/a
-2.964943,52,35178.400901,0.181861045,n/a
-2.378895,56,35405.45264,0.167716649,n/a
31.445072,38,35538.120746,0.109659335,n/a
21.385641,23,35648.643568,0.186948214,n/a
-13.0,16,35710.262748,0.308422321,n/a
18.812505,27,35793.566581,0.182547446,n/a
23.086982,21,35842.160054,0.181700899,n/a
-10.0,13,35892.154783,0.308422321,n/a
10.02714,31,35976.757591,0.191138132,n/a
16.873327,28,36074.730977,0.188528304,n/a
30.87457,9,36091.782495,0.194692915,n/a
-4.428856,47,36246.764923,0.192544527,n/a
-4.590174,28,36337.862299,0.260894979,n/a
23.761067,19,36418.791438,0.185790316,n/a
-4.281722,48,36554.04524,0.189006508,n/a
29.092299,10,36600.971464,0.19402139,n/a
17.00677,24,36673.61454,0.194285181,n/a
-13.0,16,36719.466754,0.308422321,n/a
-2.0,5,36739.341448,0.308422321,n/a
20.522482,25,36824.184665,0.186526164,n/a
37.049595,7,36850.467597,0.181816207,n/a
27.345209,19,36934.684627,0.18398869,n/a
49.856658,18,36994.361545,0.120726805,n/a
31.947659,14,37044.637022,0.185214824,n/a
0.0,1,37044.679111,0.308422321,n/a
38.782534,5,37069.26274,0.185724106,n/a
9.728479,33,37177.735039,0.19205927,n/a
15.53238,29,37275.708679,0.180327191,n/a
34.031928,5,37289.83942,0.194207588,n/a
35.049263,18,37348.568889,0.157143446,n/a
15.972713,25,37415.02055,0.194390222,n/a
46.988476,29,37532.440215,0.107983355,n/a
34.031456,10,37564.992918,0.181872151,n/a
-13.0,16,37615.571613,0.308422321,n/a
36.425135,12,37657.227036,0.180657959,n/a
-9.0,14,37721.961816,0.308422321,n/a
22.277763,22,37811.69634,0.181112486,n/a
22.041398,24,37904.947424,0.18184149,n/a
14.178465,6,37934.02385,0.261608547,n/a
1.967916,43,38052.422764,0.182068125,n/a
21.875686,28,38134.696032,0.176184136,n/a
6.131025,45,38282.786415,0.181565058,n/a
25.868251,27,38356.33651,0.160785949,n/a
25.28978,26,38442.682347,0.165654306,n/a
13.390845,13,38470.474679,0.172815971,n/a
14.942882,4,38482.278475,0.259250915,n/a
20.940186,24,38545.754623,0.185237872,n/a
4.691804,51,38700.131161,0.161330152,n/a
20.36833,27,38795.325799,0.183917382,n/a
0.835999,20,38874.30141,0.259580565,n/a
37.093209,6,38900.739038,0.181681692,n/a
13.026701,35,39002.35304,0.181886817,n/a
26.542796,23,39099.499646,0.180295064,n/a
-30.0,36,39260.342168,0.306033469,n/a
22.159034,49,39384.765122,0.113625762,n/a
45.14489,18,39441.44153,0.122922056,n/a
31.265273,13,39493.97566,0.18423523,n/a
-23.0,27,39590.526697,0.308422321,n/a
22.072489,26,39678.929692,0.181745597,n/a
50.089346,19,39738.400957,0.110756473,n/a
-16.0,19,39797.300816,0.308422321,n/a
31.742794,14,39835.808279,0.179678226,n/a
29.233377,14,39886.356909,0.187417828,n/a
25.156963,45,40020.21605,0.110547926,n/a
63.829387,23,40092.39848,0.065294895,n/a
29.965783,9,40127.128895,0.194411594,n/a
21.009238,18,40175.488524,0.194277569,n/a
-5.0,7,40197.390117,0.308422321,n/a
-3.0,5,40213.909013,0.308422321,n/a
42.41937,28,40312.617926,0.109738605,n/a
-23.714692,56,40491.71496,0.24277368,n/a
11.0332,35,40602.42367,0.181866772,n/a
34.727629,4,40618.538069,0.195146114,n/a
-27.0,34,40728.200939,0.308422321,n/a
17.448685,28,40803.365856,0.180585325,n/a
-8.0,16,40861.805289,0.308422321,n/a
38.124493,53,41045.923366,0.064349384,n/a
51.192583,17,41083.690962,0.110438066,n/a
1.555761,20,41148.371939,0.25736066,n/a
23.365091,21,41239.712066,0.18392737,n/a
34.192257,12,41296.350742,0.181376207,n/a
36.321269,17,41356.881785,0.162472965,n/a
31.049935,13,41398.756944,0.181815159,n/a
26.062602,45,41530.560002,0.110838956,n/a
49.226054,24,41601.112304,0.104166388,n/a
38.730767,32,41712.007465,0.11186241,n/a
56.256874,30,41799.059269,0.063976431,n/a
35.998033,8,41821.769681,0.181975236,n/a
64.697811,25,41923.054673,0.062616482,n/a
-2.0,3,41939.735786,0.308422321,n/a
27.998463,16,41967.238537,0.181973909,n/a
30.035216,17,42045.671112,0.181860556,n/a
47.754713,22,42112.155786,0.114872779,n/a
17.334615,42,42270.527042,0.171684472,n/a
44.918764,27,42381.428704,0.111282587,n/a
54.894254,32,42471.47716,0.062010609,n/a
-3.033848,31,42577.231201,0.249926474,n/a
10.018843,8,42620.36157,0.262100858,n/a
10.610524,62,42801.6981,0.112233266,n/a
71.031887,12,42842.548966,0.061119853,n/a
-16.69907,111,43119.178357,0.060756329,n/a
-129.932733,201,43695.147101,0.110824568,n/a
33.043098,18,43756.041807,0.1756678,n/a
-8.551983,84,44001.880613,0.103481804,n/a
54.276632,32,44077.813033,0.060831269,n/a
49.492899,36,44217.490493,0.063248476,n/a
23.674631,33,44323.188467,0.152130449,n/a
33.669302,54,44470.001065,0.062704412,n/a
57.709516,15,44547.543047,0.108843729,n/a
67.677861,16,44587.160318,0.062678013,n/a
-7.681148,101,44901.3155,0.063785276,n/a
40.022783,3,44917.289338,0.1818989,n/a
29.091384,43,45039.760897,0.110750186,n/a
54.560105,12,45062.490392,0.115472994,n/a
28.398377,14,45129.247973,0.189993155,n/a
54.139436,16,45180.613793,0.110601984,n/a
47.403238,39,45305.252863,0.060440787,n/a
36.626229,34,45415.476046,0.109100606,n/a
16.86638,19,45461.514757,0.210139292,n/a
30.604818,41,45610.27423,0.112250866,n/a
63.028695,24,45686.47201,0.061595961,n/a
68.582381,19,45733.141906,0.059888272,n/a
41.042766,28,45807.502663,0.110900136,n/a
44.333569,25,45893.673157,0.110003235,n/a
54.879087,8,45908.814685,0.123741852,n/a
35.124753,10,45955.56592,0.181584404,n/a
57.159341,12,46000.415403,0.110540593,n/a
57.967016,5,46016.619849,0.123470659,n/a
67.858611,17,46061.526734,0.062120539,n/a
71.658998,13,46105.403422,0.06273619,n/a
0.0,4,46129.775254,0.308422321,n/a
28.04527,16,46177.745379,0.181829547,n/a
37.685423,9,46210.451542,0.182939394,n/a
38.243839,3,46226.159348,0.187385561,n/a
-8.0,13,46281.774319,0.308422321,n/a
66.863525,18,46342.258829,0.062105384,n/a
44.585582,24,46422.039818,0.109225971,n/a
32.84314,6,46438.22572,0.194789854,n/a
34.425085,5,46460.001382,0.192995004,n/a
74.237275,10,46482.775488,0.060952654,n/a
55.821456,7,46508.626445,0.123919599,n/a
54.841512,17,46554.538722,0.108436625,n/a
33.011775,6,46560.438354,0.194269746,n/a
72.578564,12,46603.0078,0.062984266,n/a
33.082747,11,46636.431973,0.18171396,n/a
52.695841,33,46713.830059,0.062622559,n/a
30.405586,21,46775.592191,0.165297137,n/a
19.718523,35,46908.723159,0.167416191,n/a
48.817881,19,46962.918821,0.11159373,n/a
51.54575,19,47026.083389,0.109348821,n/a
21.060611,28,47129.117635,0.184866456,n/a
13.601666,42,47264.193261,0.164692381,n/a
52.337116,35,47373.794644,0.060644723,n/a
60.060247,8,47401.908084,0.110846219,n/a
39.863513,45,47513.388965,0.065189645,n/a
67.503419,21,47576.743975,0.060131808,n/a
43.034682,38,47680.506063,0.070830166,n/a
67.3804,18,47728.935508,0.063595448,n/a
39.063531,33,47828.889066,0.110836091,n/a
60.229894,27,47888.815045,0.060975421,n/a
61.341754,7,47927.133249,0.113062212,n/a
