TimeElapsed,EpThisIter,EpLenMean,loss_pol_entpen,loss_kl,loss_vf_loss,EpisodesSoFar,ev_tdlam_before,TimestepsSoFar,EpExecMean,loss_ent,EpRewMean,loss_pol_surr
50231.069566488266,9,55.24,-0.18430464,0.14188102,74.27543,152,0.6303195059299469,17126,0.14026658416,6.143488,10.46150146216668,-0.080317974
51087.49984622002,8,49.78,-0.1847106,0.09780432,87.5079,160,0.4406042695045471,17387,0.14503426795999996,6.1570206,13.696869409192216,-0.10025339
51922.006266355515,7,45.6,-0.18778962,0.12672587,144.36383,167,0.28494173288345337,17654,0.14577713128,6.259654,17.256196884925604,-0.10454878
52778.1823387146,8,42.87,-0.18370806,0.112531245,82.27484,175,0.4029451012611389,17890,0.14412844048999998,6.123602,20.020338985473,-0.10864703
53494.062116384506,7,40.97,-0.18149175,0.078423634,92.83354,182,0.3376178741455078,18143,0.14628949391999999,6.0497246,20.89020186728399,-0.103737086
54251.63921189308,8,39.63,-0.18694977,0.12235987,98.36337,190,0.4572947025299072,18400,0.14590256693,6.231659,22.125558299460753,-0.115419835
55118.83965873718,13,35.97,-0.18046764,0.089839146,128.29489,203,0.6436035633087158,18684,0.15562786156000002,6.0155888,22.329755414683987,-0.106470935
55950.800840854645,15,31.54,-0.17482325,0.07269625,161.1484,218,0.48694223165512085,18933,0.15327918441,5.827442,26.480678781283654,-0.08178361
56865.82808351517,20,25.77,-0.16645908,0.10809703,131.05905,238,0.6069594025611877,19195,0.15576383066,5.548636,30.32570420682618,-0.107778616
57715.379888772964,16,22.51,-0.16875052,0.07767414,79.62438,254,0.6322695910930634,19430,0.15617858800999998,5.6250176,32.61702988896342,-0.0904547
58596.953988313675,16,19.66,-0.16402146,0.08961306,96.39917,270,0.5802084803581238,19702,0.15519467168999998,5.4673824,35.1757986557421,-0.07334253
59431.67648768425,19,15.64,-0.14828463,0.108638555,146.76105,289,0.5735517144203186,19952,0.14850711876,4.942821,40.75242904587857,-0.060481526
60369.30497384071,14,15.38,-0.16479564,0.107631505,99.911705,303,0.7121805846691132,20222,0.13945429091,5.493188,43.91536014067347,-0.11466634
61216.49656224251,7,16.61,-0.17479075,0.12812331,62.677917,310,0.46370142698287964,20458,0.13772568632,5.8263583,43.47539267819889,-0.082870916
62013.79480051994,6,18.1,-0.16873886,0.08746934,68.84926,316,0.7267053127288818,20724,0.13275174725999997,5.624629,43.87684721753257,-0.09122065
62890.04279136658,8,19.84,-0.18106264,0.07571077,76.795975,324,0.5979348719120026,20992,0.12923816569,6.0354214,43.48517579413875,-0.11385921
63770.69081521034,7,20.96,-0.1633513,0.11034729,89.08279,331,0.6747792363166809,21215,0.12416717028999999,5.445043,44.28807460284877,-0.073166505
64626.75663590431,10,22.58,-0.18052995,0.084947616,116.71484,341,0.6208351254463196,21501,0.11787991826999997,6.017666,45.055015684222596,-0.09196806
65433.55625605583,8,23.76,-0.1774097,0.06788115,72.56559,349,0.5852563977241516,21732,0.1157970151,5.9136567,44.502365627432376,-0.10171601
66323.84132409096,10,24.68,-0.17252669,0.086505964,68.43473,359,0.6797036528587341,22003,0.10939136043,5.7508893,46.02766674609457,-0.12929769
67143.63835692406,12,25.49,-0.17041644,0.094373725,72.46918,371,0.694905698299408,22265,0.10444616525000003,5.6805477,47.01980885611513,-0.09182186
67913.27277994156,14,25.9,-0.17459269,0.12594944,124.48833,385,0.6167536377906799,22500,0.09952358464000001,5.8197565,47.960461071464444,-0.07645462
68718.85522174835,12,26.48,-0.17145349,0.08023986,135.4856,397,0.6066316664218903,22770,0.0961624177,5.7151165,48.559410424800774,-0.098691314
69552.42170667648,10,26.49,-0.17174947,0.088520296,109.30106,407,0.4963614344596863,23034,0.09756786105999998,5.7249823,48.24407551720978,-0.09649725
70433.22245287895,13,24.18,-0.16633461,0.11408195,92.00854,420,0.7307107746601105,23275,0.09659243253000001,5.5444875,50.62009441360214,-0.108238935
71296.02887558937,13,22.65,-0.1686367,0.10735743,64.20012,433,0.5565818846225739,23548,0.10344324434,5.6212234,49.71821910044958,-0.12602606
72113.1798799038,11,22.2,-0.17268553,0.08242209,91.93679,444,0.6469171345233917,23801,0.10081006034,5.7561846,51.061316868338366,-0.099964745
72913.18431353569,7,22.57,-0.17055614,0.105969295,37.260693,451,0.6806922852993011,24062,0.09935763332,5.685205,51.72364302803119,-0.13449731
73748.53491044044,11,22.28,-0.16797039,0.08044073,137.14081,462,0.3034954071044922,24304,0.10362912274000002,5.5990133,50.71500637684088,-0.08839891
74574.70160222054,9,22.74,-0.17139706,0.05959197,94.55597,471,0.5586489737033844,24539,0.10412827070000003,5.713236,50.10329264528157,-0.07633921
75416.53144860268,12,23.39,-0.169453,0.0927925,72.00156,483,0.6219262778759003,24817,0.10921913526000003,5.6484327,48.45811987150699,-0.09826456
76153.13280010223,11,23.56,-0.1683031,0.12163278,75.254974,494,0.6584828495979309,25075,0.10956053551,5.610104,48.0564163248928,-0.09697377
77012.75873470306,11,23.4,-0.17092301,0.07871667,54.882397,505,0.7473791241645813,25331,0.10673862986999999,5.6974335,49.07065604481999,-0.11120947
77865.67125177383,15,23.08,-0.1609119,0.04674492,66.91933,520,0.7666460573673248,25583,0.10695906502000002,5.3637304,49.279239564076825,-0.0835196
78670.26214838028,12,23.22,-0.16219439,0.053819552,40.58414,532,0.8493771255016327,25848,0.09917219352000001,5.40648,51.77202669003794,-0.0807935
79521.84529829025,17,21.21,-0.1553553,0.063502416,49.488243,549,0.8268078565597534,26109,0.10020099126,5.17851,53.08106964550484,-0.08340409
80376.48197102547,17,19.73,-0.1507389,0.07346929,63.008915,566,0.8179156929254532,26365,0.09627162498000001,5.0246296,55.52886539568819,-0.07948921
81236.16013646126,17,18.03,-0.14333902,0.05960364,48.51072,583,0.8627714812755585,26620,0.09050329091,4.7779675,58.787687673035244,-0.08191389
82092.56449723244,21,15.52,-0.14689025,0.099106655,70.26101,604,0.843707486987114,26870,0.09134844242000001,4.8963413,60.87497271416689,-0.07012594
82954.85595989227,11,16.02,-0.14821014,0.10119931,45.572533,615,0.8687605261802673,27116,0.08803460832000001,4.940338,61.738587195290776,-0.1002152
83813.47233176231,17,15.19,-0.15647252,0.08881824,82.40641,632,0.8394473493099213,27367,0.08636449931,5.2157507,62.92966836111966,-0.074569725
84708.45400261879,16,15.53,-0.15489857,0.069912165,77.77771,648,0.7805136293172836,27640,0.08281653203999997,5.1632857,63.80913720134482,-0.085200086
85630.87275838852,17,15.48,-0.15033984,0.05952266,111.14525,665,0.708764523267746,27900,0.08404308324000001,5.011328,63.521759695283244,-0.08194415
86606.1852426529,17,15.34,-0.1414173,0.0633974,65.649826,682,0.8384793549776077,28141,0.08091821308999998,4.71391,64.62415372088391,-0.08012286
87598.79608869553,19,16.06,-0.14442919,0.065448865,77.5301,701,0.8230830132961273,28407,0.08149498964999999,4.8143067,63.847289910414695,-0.07170077
88547.51571655273,17,14.85,-0.15233058,0.0634414,57.88322,718,0.8334377110004425,28652,0.09044913592999997,5.0776863,61.74632962628048,-0.069252685
89525.97463464737,25,13.8,-0.1456138,0.043759465,57.684822,743,0.8874673023819923,28925,0.09173100497999996,4.8537936,62.231030268058376,-0.051534217
90441.39540863037,18,13.35,-0.15152633,0.07038818,64.51597,761,0.8354726135730743,29178,0.09131890649999999,5.0508776,62.78454174824296,-0.07764832
91412.56029605865,19,13.09,-0.15197244,0.11146084,129.047,780,0.7557339072227478,29426,0.09226842251999998,5.065748,62.81691797518471,-0.09037345
92275.4047665596,13,13.71,-0.1627942,0.062358454,64.355896,793,0.7599729299545288,29692,0.09330882856,5.426474,61.71556390417738,-0.07195761
93107.30554008484,13,14.72,-0.15864392,0.048509058,61.86252,806,0.8190902471542358,29942,0.08747284133000002,5.2881308,62.8863044218702,-0.091432475
93937.26642560959,12,15.48,-0.15850805,0.084119216,62.467545,818,0.7892798036336899,30200,0.08324777193,5.2836018,63.585140505605786,-0.09922376
94933.0698466301,13,16.6,-0.15821372,0.08478397,74.66329,831,0.7769063115119934,30456,0.08762116324,5.2737904,61.218251156185,-0.09163457
95905.86193656921,16,17.08,-0.14836314,0.079938784,37.569107,847,0.8986808210611343,30692,0.08187454632000002,4.9454384,62.65003752104364,-0.10025558
96922.38543772697,20,17.08,-0.14727744,0.10875671,58.430946,867,0.8753137364983559,30971,0.08012928386000001,4.9092484,63.36546686779879,-0.08156698
97840.23440742493,14,17.86,-0.15674399,0.10764791,40.3521,881,0.867995023727417,31231,0.07961380559000002,5.2248,62.942471285846366,-0.08345026
98735.77452731133,12,17.68,-0.16365477,0.07659086,29.126245,893,0.9051738083362579,31460,0.07487617521,5.455159,64.72177323464783,-0.07440522
99669.27019453049,12,18.27,-0.16108043,0.10310875,17.786963,905,0.9292139932513237,31744,0.07263091275,5.369348,65.0191923564982,-0.093735665
100618.38561224937,14,17.63,-0.15731378,0.09391577,37.163445,919,0.9047524705529213,31982,0.06914881633000002,5.243793,66.98732038836971,-0.07118459
101491.49616146088,12,17.88,-0.16487226,0.08238223,53.618122,931,0.855172872543335,32244,0.06534117014,5.495742,68.08091988829041,-0.09608724
102183.20667934418,3,19.94,-0.19221938,0.091110125,16.55712,934,0.5159747004508972,32508,0.06514161054999999,6.407313,66.08557311449482,-0.12726733
102888.84169507027,8,21.21,-0.12900007,0.0713899,106.150444,942,0.5256302654743195,32759,0.06342261960000001,4.300002,65.45249102925735,-0.08856742
103858.4435596466,15,21.8,-0.15154436,0.06919047,35.141754,957,0.893609344959259,33018,0.06309963303,5.051479,65.0971320729235,-0.08795342
104735.86977052689,13,22.74,-0.1584183,0.06956386,61.779747,970,0.7661679685115814,33275,0.06161485903999999,5.28061,64.42389170310305,-0.071380034
105517.8931350708,9,23.47,-0.16126166,0.116191745,60.81413,979,0.7171314656734467,33527,0.06236201062,5.375389,63.37182987029055,-0.111521184
106424.51448965073,14,23.32,-0.15495706,0.077962,43.728985,993,0.80678391456604,33792,0.06425957108,5.165235,63.14572922047731,-0.10731064
107310.79065775871,17,22.25,-0.14324757,0.05984541,48.834846,1010,0.8863999098539352,34047,0.06446758914,4.7749186,63.778128587075244,-0.07043797
108249.9920706749,13,21.91,-0.15054552,0.06852543,28.372967,1023,0.9076202809810638,34303,0.06400611079000001,5.018184,64.0476381353309,-0.09751266
109208.4047152996,14,19.74,-0.14721346,0.10194223,32.646202,1037,0.9108563959598541,34547,0.06500862235,4.9071155,65.82284489106134,-0.086765
110101.95382118225,17,18.31,-0.14279483,0.05392012,61.534718,1054,0.8175115436315536,34814,0.06596827652,4.7598276,66.8819365647263,-0.07601741
111098.6324210167,16,17.9,-0.143016,0.10093719,25.89492,1070,0.9379313662648201,35065,0.060084054059999996,4.7672005,69.65258108977305,-0.09577541
111938.45885872841,13,17.03,-0.14949954,0.072599635,23.99692,1083,0.9313852861523628,35305,0.05708446940000001,4.9833183,71.47438517867813,-0.082370415
112885.11473345757,17,16.89,-0.13443586,0.06096377,37.524914,1100,0.9192098379135132,35579,0.056443454920000004,4.4811954,72.00347486382142,-0.06925337
113749.17355823517,15,16.75,-0.14589219,0.057421863,39.278038,1115,0.9051329344511032,35838,0.05749113562999999,4.863073,71.85404773865238,-0.06594882
114688.77178955078,17,16.55,-0.14489488,0.055357307,40.482445,1132,0.9268308877944946,36091,0.053877182329999995,4.829829,73.3048947031958,-0.0628424
115642.35400366783,16,16.03,-0.14689256,0.06407101,34.659744,1148,0.9097390547394753,36327,0.05297713422,4.8964186,74.153203032538,-0.08123337
116253.52823615074,9,16.68,-0.11363537,0.11473462,123.40874,1157,0.217401921749115,36533,0.055971605810000005,3.7878456,72.58305547375161,-0.072590165
117210.58263278008,15,17.66,-0.13280016,0.063746035,55.575638,1172,0.8178842812776566,36856,0.05732429527,4.426672,71.16208601889026,-0.07498002
117853.85518312454,7,18.87,-0.11302383,0.14143491,126.622154,1179,0.24598515033721924,37109,0.06008475454,3.7674613,69.06775366627652,-0.08497316
118892.5700211525,20,18.02,-0.13536294,0.1777176,141.28372,1199,0.7488476634025574,37363,0.06289161215,4.512098,68.91838920033996,-0.106300615
119853.47456669807,15,17.92,-0.1483972,0.16896746,51.31563,1214,0.8415519595146179,37616,0.05935091397,4.9465737,70.34550300405664,-0.105235815
120518.02191329002,8,19.5,-0.13431896,0.3871845,50.38013,1222,0.5079531669616699,37882,0.06308204765,4.4772987,67.66669199270966,-0.10656352
120846.87032389641,3,19.87,-0.14717117,0.4423263,51.746147,1225,0.41115760803222656,37960,0.0632489299,4.9057055,67.29262555641986,-0.082800575
121631.78781104088,10,22.54,-0.16118568,0.06254615,80.153305,1235,0.6187526881694794,38386,0.06709280767,5.3728566,63.43728776550808,-0.076474726
122611.68392896652,11,23.33,-0.16135599,0.09518778,49.593056,1246,0.749112993478775,38634,0.07047525594000001,5.378533,61.63144369645088,-0.08843681
123569.22392892838,14,22.36,-0.15235186,0.10054818,50.87087,1260,0.8011689335107803,38906,0.07124087843999999,5.0783954,61.95200901270935,-0.106632024
124550.74797296524,13,22.93,-0.14877763,0.0827346,47.880238,1273,0.801844522356987,39163,0.0704972748,4.9592543,61.8256471175797,-0.10516071
125295.74180459976,9,22.39,-0.11809076,0.04418911,113.997894,1282,0.5760545134544373,39404,0.06842185515999999,3.936359,63.1380406390034,-0.05612933
126097.49321460724,8,23.78,-0.1646158,0.092257485,59.985573,1290,0.7130145728588104,39646,0.06808173928,5.487193,62.03040368571186,-0.09392198
126996.31711483002,13,25.02,-0.14080782,0.10170328,37.58311,1303,0.8598897904157639,39928,0.06615561096,4.693594,61.57442987243462,-0.088088825
127910.52044034004,12,25.49,-0.15802005,0.084384084,33.31363,1315,0.8645043820142746,40186,0.06802499813000001,5.267335,60.47878665796617,-0.0947475
128870.50680398941,11,22.71,-0.15413204,0.13274635,41.35164,1326,0.7968535721302032,40428,0.07128307656999999,5.1377344,62.123235870489644,-0.08293156
129766.73538780212,14,21.84,-0.1387814,0.06390176,21.782059,1340,0.9407685771584511,40697,0.06713720021,4.6260467,64.4064150287478,-0.07886419
130419.35906815529,11,22.17,-0.08947441,0.041302107,83.35785,1351,0.2832450270652771,40954,0.06360340587,2.98248,65.44596963254793,-0.055119075
131355.17219686508,18,21.17,-0.12914197,0.07719547,104.12518,1369,0.837998554110527,41211,0.05936348333000001,4.304733,67.64961782989963,-0.06351797
132299.07895803452,14,20.24,-0.15365618,0.06520545,33.092,1383,0.9014636650681496,41463,0.058745100939999996,5.121873,68.80996107845755,-0.05856967
133285.87654066086,13,19.41,-0.15111357,0.09135465,34.94007,1396,0.8843126744031906,41706,0.057427547919999995,5.037119,69.94464885633582,-0.08706121
134244.243370533,18,18.14,-0.13366747,0.04558661,54.815292,1414,0.8805097043514252,41971,0.05870694178,4.455582,70.68015140905655,-0.05232559
135056.30755996704,14,17.63,-0.11600366,0.027320972,98.46489,1428,0.8353772908449173,42237,0.050408950089999995,3.8667889,73.74853102426714,-0.037711933
