TimeElapsed,EpRewMean,loss_pol_surr,loss_kl,loss_ent,TimestepsSoFar,EpExecMean,EpisodesSoFar,EpLenMean,EpThisIter,loss_pol_entpen,ev_tdlam_before,loss_vf_loss
69290.29877638817,81.04398656498387,-0.007258,0.0010771968,2.3484764,45566,0.01497889574,8370,3.18,80,-0.070454285,0.9854660136625171,25.350235
69703.81253004074,82.4108946766411,-0.012577096,0.0018732673,2.156016,45824,0.009837808990000002,8427,3.75,57,-0.06468048,0.755251333117485,97.70378
70333.01622438431,81.17044571347874,-0.00961037,0.0016471406,2.4837604,46080,0.017695303970000003,8497,3.85,70,-0.07451281,0.8848711028695107,207.21939
70958.46481204033,78.84182971557499,-0.0046197847,0.0012281206,2.5071201,46333,0.009267521400000001,8569,3.54,72,-0.0752136,0.9430871084332466,100.16079
71419.25150370598,77.69214076483927,-0.0042587817,0.00059283443,2.4500287,46584,0.01509460253,8620,4.08,51,-0.07350086,0.9368751123547554,78.333984
71902.34700322151,77.40666294642648,-0.0043728016,0.00042265333,2.4053597,46844,0.02019172131,8673,4.97,53,-0.07216079,0.8454528450965881,206.54117
72502.64632034302,77.96001162051083,-0.0051301196,0.00044644746,2.4647164,47101,0.0142856755,8750,3.57,77,-0.07394149,0.9783314671367407,27.760643
73030.77851772308,77.99291193351897,-0.007101536,0.00063256774,2.5795035,47360,0.026518292560000004,8817,3.63,67,-0.07738511,0.8485332280397415,202.61531
73534.6867210865,79.6212578858393,-0.006465723,0.0006522203,2.5480602,47612,0.02562109122,8878,4.18,61,-0.07644181,0.9541642852127552,71.56918
74036.95465397835,81.83844401328106,-0.0082731405,0.0006520369,2.4173255,47869,0.013672646480000003,8944,4.03,66,-0.072519764,0.9940047538839281,11.336377
74640.02448153496,86.74211269825354,-0.0013326304,0.0002858924,2.4547343,48122,0.00978751133,9014,3.73,70,-0.07364203,0.9617233611643314,68.695045
75206.12704253197,70.57560534048329,-0.0034568533,0.00038807024,2.6667912,48384,0.011049120160000004,9080,3.8,66,-0.08000373,0.9561665169894695,60.68229
75814.72634291649,75.85741271276265,-0.0040367134,0.00037426525,2.465199,48640,0.00937732164,9147,3.85,67,-0.07395596,0.9909842358902097,15.110584
76386.9282541275,77.13457548520114,-0.0042350665,0.00037318037,2.427983,48892,0.012885547799999994,9218,3.73,71,-0.07283948,0.9891279488801956,18.318651
76944.26073980331,77.8461213072709,-0.002036322,0.0001794062,2.4120064,49148,0.014270486530000005,9291,3.6,73,-0.072360195,0.9750511273741722,41.815765
77482.08618998528,79.43070799865244,-0.002690591,0.00022282427,2.4962604,49405,0.0178039519,9350,3.98,59,-0.07488781,0.924366220831871,116.43574
77811.189193964,76.79201129928549,-0.0022187028,0.00022100148,1.9670618,49659,0.023572790179999997,9393,5.0,43,-0.059011847,0.8293579369783401,196.83267
78155.88570451736,70.76035629737198,-0.004349473,0.00018353759,2.033193,49828,0.023009216429999996,9437,4.83,44,-0.0609958,0.9204230383038521,100.04769
78596.48560547829,70.69548174305115,-0.0017746612,0.00010837741,2.2984676,50173,0.02122306609,9482,5.51,45,-0.06895402,0.9323990121483803,82.98439
79149.43800997734,79.25665817157456,-0.0011537848,7.6264994e-05,2.388079,50431,0.010296926020000001,9552,4.12,70,-0.07164237,0.9776754546910524,38.2349
79752.34927535057,81.06832440273041,-0.0024496536,0.0001268718,2.325714,50687,0.013821246410000002,9625,3.38,73,-0.06977142,0.9521342515945435,89.170006
80393.3524813652,83.91956822234415,-0.0010061357,6.760595e-05,2.351808,50943,0.014178588680000001,9700,3.66,75,-0.07055424,0.9490244910120964,93.35837
80934.04986906052,83.0900410965324,-0.0009671338,3.4470642e-05,2.320452,51200,0.014460761340000001,9773,3.59,73,-0.06961355,0.9862004406750202,24.09887
81468.76515960693,76.37121769844313,-0.001182925,2.0818012e-05,2.4865928,51454,0.017287750689999996,9836,3.83,63,-0.07459778,0.9361705482006073,101.32588
82079.86515212059,83.88847132431593,-0.0006654076,6.9285898e-06,2.3351617,51712,0.013949007049999995,9909,3.67,73,-0.070054844,0.9757418911904097,44.40517
82577.22346568108,82.26791326263039,-0.0002320027,2.6398677e-06,2.0855193,51968,0.01760829704,9976,3.97,67,-0.06256558,0.8983630016446114,164.46619
83099.29706382751,77.88511106515891,-8.46833e-05,5.5065193e-08,2.3202484,52215,0.01618718899,10043,3.52,67,-0.06960745,0.9517823904752731,79.11018
