#{"t_start": 1534519364.491781, "env_id": "HalideHarris-v4"}
r,l,t,best_exec,best_schedule
94.252869,7,4673.55064,0.004950211,n/a
95.253502,8,4684.746311,0.00494602,n/a
-1.884733,4,4691.946379,0.009871367,n/a
89.253502,13,4700.308604,0.00494602,n/a
95.252964,7,4708.460171,0.004949582,n/a
97.253934,4,4715.915543,0.004943156,n/a
94.25327,7,4723.919465,0.004947557,n/a
98.606249,5,4739.657954,0.002608851,n/a
98.253565,3,4747.36375,0.0049456,n/a
97.252247,4,4754.938596,0.004954332,n/a
-15.0,19,4764.526006,0.169152935,n/a
99.254482,3,4776.036148,0.004939525,n/a
98.267922,3,4779.176318,0.004850477,n/a
66.344593,8,4797.722371,0.19648574,n/a
83.254208,19,4805.487253,0.00494134,n/a
95.253755,6,4809.194875,0.004944344,n/a
98.253101,5,4820.530339,0.004948674,n/a
98.253955,5,4835.63467,0.004943017,n/a
92.254229,9,4843.583188,0.004941201,n/a
-5.0,6,4847.293683,0.005655608,n/a
83.255768,20,4863.088131,0.004931004,n/a
97.253639,5,4874.990805,0.004945112,n/a
96.253765,6,4887.438287,0.004944274,n/a
91.243203,11,4899.301925,0.005014255,n/a
64.439592,13,4908.034236,0.169353798,n/a
94.244911,9,4919.709172,0.005002941,n/a
98.253607,4,4930.892788,0.004945322,n/a
97.266868,4,4938.039834,0.004857461,n/a
85.777695,9,4952.556124,0.054477947,n/a
98.259932,3,4956.547759,0.004903416,n/a
97.254598,4,4964.632221,0.004938756,n/a
90.25464,12,4976.631302,0.004938477,n/a
0.0,1,4980.486591,0.004765899,n/a
97.253713,4,4984.412342,0.004944623,n/a
99.42101,3,4992.250628,0.003836172,n/a
64.455263,8,5005.062514,0.20237811,n/a
99.254134,2,5011.275961,0.00494183,n/a
88.297648,15,5023.964849,0.004653524,n/a
96.256095,7,5039.657074,0.004928839,n/a
98.253439,4,5046.234474,0.004946439,n/a
95.253143,6,5054.175395,0.004948395,n/a
97.253945,4,5061.929043,0.004943087,n/a
99.253428,2,5069.855676,0.004946509,n/a
99.253987,2,5073.865151,0.004942808,n/a
73.32228,4,5081.332612,0.170131062,n/a
-2.0,3,5084.976922,0.005605252,n/a
99.252933,2,5092.788983,0.004949792,n/a
79.268808,22,5100.550197,0.00484461,n/a
96.253375,5,5104.528932,0.004946859,n/a
-3.0,4,5108.382236,0.007763627,n/a
95.235888,6,5115.954012,0.005062725,n/a
98.253576,3,5119.859656,0.004945531,n/a
94.25152,7,5127.414849,0.004959151,n/a
88.260586,14,5135.757581,0.004899086,n/a
98.253597,3,5138.88819,0.004945392,n/a
97.254124,4,5147.195583,0.0049419,n/a
94.254303,8,5158.994565,0.004940712,n/a
89.501249,14,5174.60103,0.00330454,n/a
92.254092,9,5182.41258,0.004942109,n/a
-5.767232,8,5190.106948,0.003375988,n/a
53.394194,54,5221.903831,0.004013848,n/a
98.838984,2,5229.57109,0.007692459,n/a
-24.0,28,5244.891499,0.004795652,n/a
-4.704797,7,5252.890367,0.002888636,n/a
99.253112,2,5256.456938,0.004948604,n/a
70.345884,33,5270.32027,0.004333931,n/a
99.254461,2,5277.847459,0.004939665,n/a
99.253976,2,5285.324121,0.004942877,n/a
99.253934,2,5292.972169,0.004943156,n/a
0.0,1,5297.006854,0.004795233,n/a
99.253839,2,5301.268112,0.004943785,n/a
99.253713,2,5308.823295,0.004944623,n/a
98.841325,2,5317.032844,0.007676953,n/a
99.253997,2,5324.803978,0.004942738,n/a
99.25385,2,5328.592352,0.004943715,n/a
98.253186,4,5336.891164,0.004948115,n/a
98.253259,3,5344.516017,0.004947626,n/a
0.0,1,5348.33087,0.004779448,n/a
0.0,1,5352.242989,0.005647715,n/a
71.253344,32,5366.469523,0.004947067,n/a
0.0,1,5370.535291,0.008207608,n/a
94.421801,8,5378.366333,0.003830934,n/a
97.447184,5,5386.895221,0.003662757,n/a
