#{"t_start": 1533593400.676169, "env_id": "HalideBlur-v4"}
r,l,t,best_exec,best_schedule
-2.0,3,5312.627546,0.000932381,n/a
97.186717,3,5319.487247,0.001014095,n/a
0.0,1,5322.88162,0.001200711,n/a
97.15437,3,5326.25076,0.001032185,n/a
-13.757231,18,5332.243879,0.018400944,n/a
97.189839,4,5342.723995,0.001012349,n/a
98.157619,2,5346.225607,0.001030368,n/a
98.118407,2,5349.634688,0.001052298,n/a
97.155745,3,5360.017796,0.001031416,n/a
94.979716,7,5368.150945,0.000570603,n/a
97.161989,3,5375.177387,0.001027924,n/a
0.790251,2,5382.093986,0.000510121,n/a
-8.0,12,5396.644643,0.036878362,n/a
94.16586,6,5403.596112,0.001025759,n/a
98.149877,2,5410.715799,0.001034698,n/a
96.184966,4,5421.444794,0.001015074,n/a
98.167484,2,5428.402193,0.001024851,n/a
96.159616,4,5434.765706,0.001029251,n/a
96.160866,4,5445.168601,0.001028552,n/a
-65.0,66,5448.094659,0.018767261,n/a
97.165362,3,5455.202132,0.001026038,n/a
98.912278,3,5465.365021,0.000608318,n/a
-2.0,4,5472.285614,0.000934546,n/a
0.789003,2,5479.231443,0.000579264,n/a
97.972222,4,5489.857533,0.000574794,n/a
98.162363,2,5496.674625,0.001027715,n/a
0.0,2,5503.818955,0.001200991,n/a
97.958307,2,5506.942326,0.001065638,n/a
97.941877,4,5517.072805,0.000591765,n/a
98.159116,2,5524.298131,0.001029531,n/a
98.150376,2,5527.8099,0.001034419,n/a
0.0,1,5531.043725,0.001181924,n/a
96.985336,7,5548.509373,0.00056746,n/a
92.156369,12,5569.338349,0.001031067,n/a
30.219069,6,5576.232196,0.018201965,n/a
97.179473,3,5579.361255,0.001018146,n/a
96.169108,4,5586.261409,0.001023943,n/a
93.998323,8,5596.749659,0.000560197,n/a
98.155495,2,5603.474825,0.001031556,n/a
98.215617,4,5610.7245,0.000438673,n/a
95.170606,5,5617.221262,0.001023105,n/a
94.174781,8,5628.030153,0.000461511,n/a
97.967975,5,5642.213731,0.000577169,n/a
98.941127,3,5652.635534,0.000592184,n/a
95.980715,6,5669.794743,0.000570044,n/a
97.160616,3,5680.257195,0.001028692,n/a
93.954615,8,5690.624191,0.000584641,n/a
98.943999,3,5697.72893,0.000590578,n/a
97.167108,3,5704.837297,0.001025061,n/a
0.0,1,5708.248968,0.000964718,n/a
94.165362,7,5718.587878,0.001026038,n/a
0.0,1,5721.823447,0.000963041,n/a
98.18934,2,5728.583126,0.001012628,n/a
95.903912,6,5735.690187,0.000612997,n/a
97.157869,3,5742.46222,0.001030228,n/a
98.178098,2,5749.403908,0.001018915,n/a
97.863324,4,5763.365423,0.000635696,n/a
0.0,1,5766.805203,0.00102562,n/a
98.162365,2,5773.943902,0.001027714,n/a
