#{"env_id": "HalideHarris-v3", "t_start": 1533496927.6385033}
r,l,t,best_exec,best_schedule
92.315635,11,6882.112485,0.02436476,n/a
82.278199,20,6890.970964,0.03122534,n/a
83.167753,9,6900.186032,0.078246822,n/a
73.918355,21,6907.080341,0.06667007,n/a
81.097039,9,6909.170941,0.085327471,n/a
92.650931,11,6923.014359,0.02214744,n/a
42.967182,27,6931.580854,0.066138019,n/a
84.476591,13,6939.413368,0.049752416,n/a
91.557546,11,6948.455086,0.016151984,n/a
91.496798,12,6956.142332,0.016553711,n/a
55.633699,48,6966.569572,0.028874412,n/a
85.014328,7,6975.584642,0.092487459,n/a
80.766625,9,6982.542962,0.094125517,n/a
91.126502,12,6993.33032,0.019002487,n/a
94.426609,10,7002.020154,0.017017876,n/a
91.32419,10,7008.834283,0.024308189,n/a
85.165409,12,7016.494041,0.058423282,n/a
88.624455,13,7024.463078,0.022322531,n/a
95.541687,6,7030.258445,0.022869878,n/a
82.37458,18,7036.969346,0.030587968,n/a
80.346368,4,7044.169382,0.123356748,n/a
94.861085,4,7047.354768,0.033983721,n/a
73.299553,19,7053.687789,0.090601256,n/a
91.275837,12,7060.574052,0.018014931,n/a
95.061941,8,7067.954062,0.019429426,n/a
60.009543,6,7076.680768,0.061007129,n/a
58.94042,6,7083.021493,0.061036742,n/a
63.217232,11,7090.575723,0.019443953,n/a
91.201373,5,7095.494753,0.044959418,n/a
96.186204,4,7100.371574,0.018607674,n/a
-5.0,7,7102.496435,0.085441871,n/a
85.152239,7,7113.194768,0.078349418,n/a
87.755758,8,7121.077471,0.054519293,n/a
83.867552,8,7126.927784,0.08023206,n/a
96.505779,4,7131.817753,0.023107338,n/a
89.70643,11,7137.804444,0.021780424,n/a
90.736889,10,7142.595789,0.021579001,n/a
93.549861,9,7150.203748,0.02281582,n/a
-4.0,7,7153.768632,0.085694836,n/a
85.637885,2,7157.781202,0.094976882,n/a
91.265793,12,7164.442164,0.01808135,n/a
94.2853,10,7172.096396,0.017952353,n/a
88.700083,12,7177.992738,0.021822398,n/a
96.778933,3,7182.758627,0.021300963,n/a
93.531946,11,7191.765431,0.016321279,n/a
95.743595,5,7196.537984,0.021534652,n/a
89.692659,11,7204.075314,0.021678246,n/a
90.646834,10,7213.067484,0.042013583,n/a
79.676475,12,7222.521555,0.094721682,n/a
45.76184,13,7233.41554,0.018598804,n/a
87.261681,6,7238.791149,0.071012662,n/a
82.235355,8,7247.672335,0.097638813,n/a
80.651389,13,7255.23976,0.068435519,n/a
94.768136,8,7262.172703,0.014759348,n/a
81.143839,6,7269.625986,0.111470041,n/a
89.213135,13,7275.841616,0.018429579,n/a
63.233419,18,7300.477747,0.150555738,n/a
83.984345,17,7310.046454,0.033168603,n/a
76.911511,3,7314.403211,0.146071508,n/a
92.3018,5,7321.286361,0.044295297,n/a
96.598122,5,7328.006897,0.015883654,n/a
92.650284,6,7334.137421,0.035377753,n/a
84.295572,7,7339.541716,0.090627586,n/a
88.249205,13,7346.445978,0.024804062,n/a
79.827011,7,7351.916575,0.106952218,n/a
93.286641,10,7360.604461,0.017943483,n/a
91.375158,8,7368.010406,0.04381018,n/a
93.577721,7,7373.60564,0.022631579,n/a
93.555437,9,7382.036903,0.022778945,n/a
90.005865,11,7389.275912,0.026413275,n/a
93.068683,8,7396.05971,0.02599786,n/a
83.411146,5,7401.024689,0.096476305,n/a
