EpisodesSoFar,EpExecMean,TimeElapsed,loss_pol_surr,ev_tdlam_before,loss_pol_entpen,TimestepsSoFar,EpLenMean,EpRewMean,loss_kl,loss_ent,loss_vf_loss,EpThisIter
7054,0.07820463276999999,252195.84218263626,-0.028564721,0.9680393859744072,-0.15464427,139262,15.93,69.75237947016254,0.008258002,5.1548095,8.925402,14
7070,0.07864020495999999,252768.48925352097,-0.022098921,0.9677702821791172,-0.14992876,139517,16.3,69.60393797599133,0.0065498604,4.9976254,11.261676,16
7084,0.07728815453999999,253281.06195306778,-0.029274153,0.9716988038271666,-0.14691846,139772,17.04,69.2434134958737,0.009318731,4.8972826,7.518509,14
7099,0.07756039792999998,253804.57838726044,-0.02473609,0.9785484205931425,-0.15217292,140016,15.69,71.39871190388105,0.009168027,5.072431,8.3847275,15
7116,0.07713339739,254328.29010868073,-0.027267098,0.9861509473994374,-0.1458115,140278,16.11,71.59698790423471,0.007496803,4.860384,6.4800787,17
7132,0.07630056657999999,254841.59946370125,-0.020522013,0.9711604062467813,-0.13892831,140540,16.4,71.70814686245393,0.0069609433,4.6309433,10.47517,16
7147,0.07617863276999999,255431.8018898964,-0.027432933,0.9818634875118732,-0.15422744,140798,16.57,71.74844264379111,0.011192039,5.1409144,6.4095364,15
7164,0.07782467658,255955.73752641678,-0.018013451,0.9155033305287361,-0.14302815,141047,16.31,71.0752284568519,0.0047615506,4.767605,35.219162,17
7182,0.07840046835999999,256507.75324702263,-0.029260602,0.9898325419053435,-0.14324531,141300,15.6,71.47066260220194,0.007418773,4.774844,3.7107975,18
7202,0.07798608954,257044.35285568237,-0.022397973,0.9659189209342003,-0.13948703,141562,15.0,71.79935200121692,0.010268012,4.6495676,16.272648,20
7218,0.07837251861,257599.99325084686,-0.031970683,0.9814921971410513,-0.14692229,141824,15.06,71.66732230079597,0.014772937,4.8974094,5.086486,16
7235,0.07843187814000001,258123.07588624954,-0.02263853,0.9864345733076334,-0.14146547,142067,14.59,71.82350709392038,0.009905889,4.715516,5.034647,17
7250,0.07755620601999999,258651.1039776802,-0.0266626,0.9870909759774804,-0.14554222,142323,14.88,71.94515219644526,0.0090142535,4.851407,4.3304234,15
7268,0.07496645068,259180.4221792221,-0.022800544,0.9851643377915025,-0.1404478,142589,14.81,72.7378959988548,0.008764131,4.681593,6.6436005,18
7282,0.07418402647999998,259709.94059205055,-0.028181644,0.985418988391757,-0.14594972,142832,15.32,72.85710376681136,0.00818657,4.8649907,4.923849,14
7301,0.07444890373,260242.64131212234,-0.020715998,0.9852084079757333,-0.13779643,143103,15.58,72.69346237891232,0.0059055435,4.593215,6.0518007,19
7318,0.07409209717000001,260775.89621448517,-0.02057885,0.9781632460653782,-0.1401917,143356,15.32,72.93921572428171,0.010932527,4.6730566,9.387887,17
7335,0.07418557275,261314.35578775406,-0.02593995,0.988791867159307,-0.14001328,143602,15.35,72.98294200912987,0.010791525,4.6671095,4.3737454,17
7357,0.07572784500999999,261870.82267808914,-0.019681681,0.9732986968010664,-0.13009243,143863,14.32,72.5621127332341,0.0057533574,4.3364143,10.793089,22
7377,0.07571484476,262386.33529543877,-0.02452164,0.9882534816861153,-0.13334033,144116,13.74,72.7826611650117,0.007810148,4.444678,6.152575,20
7398,0.07587645609,262926.7692322731,-0.021602266,0.9911543792113662,-0.13000107,144376,13.21,72.9658443362227,0.0060622157,4.3333693,4.088829,21
7419,0.07552041502,263479.4266281128,-0.0103344,0.989420029334724,-0.13027902,144633,12.53,73.23955385854698,0.013570432,4.342634,4.9383287,21
7437,0.07477244419,264024.85523843765,-0.021570098,0.9927257639355958,-0.135239,144887,12.54,73.34947519820929,0.004135541,4.507967,3.450817,18
7456,0.07371853013,264544.171466589,-0.016452283,0.9873714577406645,-0.13278165,145147,13.0,73.90598490895121,0.0033189678,4.4260554,6.9080596,19
7474,0.07386337048,265070.917845726,-0.021358745,0.9878306183964014,-0.13135459,145406,13.28,73.7509849303879,0.011182644,4.3784866,5.7091074,18
7495,0.07302828034,265612.07721734047,-0.01879372,0.9879433121532202,-0.12863551,145661,13.22,73.93397509579084,0.024988782,4.2878504,5.565344,21
7513,0.07225187922,266114.31121993065,-0.019169137,0.9824495259672403,-0.12973434,145916,13.51,73.97241579888637,0.005066653,4.3244777,6.70041,18
7530,0.07246438877,266530.6041030884,-0.02394124,0.8511018753051758,-0.106234,146172,13.88,73.03835845658071,0.007618623,3.5411334,36.394096,17
7550,0.07244755493,267074.4228858948,-0.016946811,0.9803919736295938,-0.12579052,146428,13.59,73.16887625408096,0.0051775696,4.1930175,8.755948,20
7569,0.07281739179999999,267613.63711953163,-0.015150335,0.9675143659114838,-0.13257354,146675,13.46,73.09304920343774,0.0047306744,4.419119,10.471531,19
7588,0.07302923994999999,268160.8019914627,-0.017796874,0.9866193095222116,-0.13353404,146944,13.68,73.00270930597281,0.0033109977,4.451135,5.1042447,19
7606,0.07331814546,268690.26126265526,-0.019056236,0.9865346513688564,-0.13152458,147197,13.82,72.96222244494618,0.0044301543,4.3841524,5.6790686,18
7620,0.07277861594,269125.22186636925,-0.010725547,0.8014480769634247,-0.101606175,147393,14.0,73.15408825550514,0.002627835,3.3868725,31.570717,14
7633,0.07290502938,269494.15604162216,-0.020659197,0.6874394714832306,-0.08151069,147708,15.07,72.58653148480005,0.00573528,2.7170231,27.519138,13
7651,0.07232864743,269979.17136740685,-0.013475496,0.8859723880887032,-0.124197185,147956,15.08,72.62071211388725,0.008214468,4.1399064,50.519753,18
7670,0.07191886557,270526.8220279217,-0.013949078,0.9737829864025116,-0.1373646,148207,15.13,72.85664658325003,0.0084630735,4.5788193,7.216647,19
7690,0.07123851302,271077.43373274803,-0.017178731,0.9822462555021048,-0.13203654,148474,14.92,73.0812320755148,0.0030596904,4.4012175,5.477679,20
7708,0.07141609634,271650.3680422306,-0.018920306,0.9837318006902933,-0.13872632,148735,15.08,73.0444702457178,0.0063360836,4.6242104,7.1354604,18
7726,0.07177788676,272193.12709617615,-0.019159824,0.9900351911783218,-0.13538617,148978,13.61,74.39916307634512,0.0052811075,4.5128727,4.2318945,18
7747,0.07205430736,272777.50685691833,-0.01052824,0.967120811343193,-0.13002001,149242,13.57,74.31423281754331,0.004085518,4.3340006,12.027386,21
7763,0.07181923482000001,273318.7339425087,-0.023755303,0.9930931255221367,-0.14364223,149501,13.93,74.52604556723348,0.009247536,4.7880745,2.653678,16
7781,0.07161368635,273853.39702415466,-0.017328382,0.9855564422905445,-0.13747877,149749,14.01,74.5046399778783,0.006576175,4.5826263,5.816181,18
7797,0.07194492326,274410.69888424873,-0.01439441,0.9689553342759609,-0.14306404,150000,14.29,74.50056726680214,0.004633516,4.7688017,9.966087,16
7817,0.07228289222,274959.97994732857,-0.018560793,0.9878145633265376,-0.13280699,150270,14.22,74.62372270981813,0.0038744705,4.4269,5.0447035,20
7833,0.07318552723000002,275485.9859697819,-0.015585136,0.979289697483182,-0.14130534,150525,14.55,74.20551981512298,0.0033830206,4.7101784,7.158246,16
7848,0.07336507592,275980.3275794983,-0.010597274,0.9765238016843796,-0.13107452,150761,15.06,74.09777246316249,0.010614278,4.369151,10.786537,15
7867,0.07341416947,276539.6475224495,-0.011457305,0.9852231899276376,-0.13298358,151034,14.82,73.90883148284749,0.004642888,4.432786,5.968799,19
7887,0.07376794911000001,277116.2202138901,-0.01689995,0.9881049785763025,-0.13067013,151293,14.65,73.7894683269489,0.0044369632,4.355671,5.259475,20
7907,0.07282382274999999,277667.1448767185,-0.011896208,0.9867848381400108,-0.13080677,151545,14.15,74.04710993347786,0.0025178844,4.3602257,5.9691973,20
7924,0.07236543553,278169.6426773071,-0.018005025,0.9909249562770128,-0.1379767,151789,14.08,74.06479709337381,0.0079190545,4.599224,3.7869737,17
7941,0.07124046987000002,278694.4878592491,-0.017357944,0.9830384217202663,-0.1324032,152063,13.94,74.42266833638595,0.0041479534,4.4134398,6.864557,17
7959,0.07127750951,279227.1741962433,-0.019024085,0.9897566409781575,-0.13147055,152304,13.83,74.36883978301742,0.004392731,4.382352,4.784251,18
7979,0.07141664032,279725.88294172287,-0.01591935,0.9574011527001858,-0.11917781,152572,13.92,73.65306744276687,0.0052640913,3.9725938,12.3568325,20
7998,0.07190377496,280245.51802659035,-0.016788904,0.9865903249010444,-0.13294458,152828,14.16,73.32009006356265,0.008719896,4.431486,6.105198,19
8012,0.07283883104000001,280646.5240046978,-0.012353726,0.5875523686408997,-0.09167473,153084,14.71,72.40650911088163,0.004313931,3.0558243,24.641289,14
8024,0.07259271457,280992.4558312893,-0.012580588,0.5855887532234192,-0.078494295,153242,14.53,72.45964497312069,0.002678536,2.6164765,48.56282,12
8024,0.07259271457,280995.5141353607,-0.0008544177,-0.03530561923980713,-0.0006985228,153242,14.53,72.45964497312069,0.0003623657,0.023284093,38.23351,0
8024,0.07259271457,280996.4072897434,7.461943e-05,-0.005171775817871094,-0.0060542887,153242,14.53,72.45964497312069,0.0007817801,0.20180963,9.852654,0
8024,0.07259271457,280997.36063694954,0.0024125595,-0.1617642641067505,-0.015586359,153242,14.53,72.45964497312069,0.01599081,0.5195453,80.33369,0
8044,0.07307651557999999,281512.31883764267,-0.017164297,0.5610506534576416,-0.12628794,154367,22.62,63.78263773726482,0.010555239,4.209598,152.22794,20
8064,0.07311857053999998,282083.5076212883,-0.018491006,0.7815506607294083,-0.13314433,154619,22.28,64.34214467123064,0.0057506473,4.438144,26.085209,20
8083,0.07359432932000001,282625.1819972992,-0.01468888,0.9354233369231224,-0.14178371,154878,22.41,64.61477494276461,0.0038537541,4.726124,10.970099,19
8100,0.07362299841,283213.9756999016,-0.012442052,0.8933288007974625,-0.1420528,155130,22.8,64.54638912902765,0.0036067972,4.7350936,33.734108,17
8117,0.07397485321000001,283756.1389474869,-0.016318763,0.9806921072304249,-0.14425765,155381,22.35,65.1215588156198,0.0035149858,4.808588,7.5221286,17
8132,0.07380396907,284308.5677623749,-0.013144847,0.9626673832535744,-0.14885968,155634,14.12,73.82486289193311,0.0028201283,4.9619894,12.196203,15
8151,0.07398454096,284878.3454093933,-0.011223188,0.9646529145538807,-0.14089622,155899,14.54,73.57919111727105,0.0060753943,4.696541,15.17532,19
8169,0.07458977012,285403.3926496506,-0.01691729,0.9883423233404756,-0.14279959,156150,14.68,73.36552089443049,0.002824618,4.759986,4.8750043,18
8188,0.07506607933000001,285934.67732453346,-0.011946909,0.9762524235993624,-0.13468006,156412,14.7,73.06895225455223,0.0032110075,4.489336,9.061918,19
8207,0.07455483977,286484.3111925125,-0.01314982,0.9774270970374346,-0.13950369,156664,14.21,73.51557800414176,0.0028226739,4.650123,10.426258,19
8228,0.07477152998999999,287005.88828778267,-0.015946988,0.9929427308961749,-0.1369824,156918,13.61,73.66640363396014,0.0028150333,4.56608,4.0970645,21
8249,0.07524548898,287568.8449537754,-0.01312131,0.9853950506076217,-0.13263193,157182,13.17,73.75253213380552,0.0019212266,4.4210644,7.2295165,21
8265,0.07436793046,288096.3908777237,-0.016848663,0.985242678783834,-0.14193065,157430,13.39,73.83970516506275,0.005076348,4.731022,6.0513396,16
8282,0.07468055117999998,288623.5845360756,-0.01619632,0.9861143603920937,-0.1425543,157688,13.7,73.38005472888949,0.004013234,4.75181,5.9424734,17
8299,0.07462115255,289153.93258070946,-0.016134068,0.9769080467522144,-0.14085735,157945,13.84,73.36472289076842,0.0023847434,4.6952453,9.082661,17
8318,0.07468529264000001,289710.28167653084,-0.013793053,0.985606693662703,-0.13511291,158197,13.9,73.13025778887999,0.001691372,4.5037637,6.290592,19
8337,0.07391148967,290234.3049926758,-0.016065698,0.9922663778997958,-0.13741043,158456,14.17,73.2478507155903,0.0027263658,4.580348,3.4934025,19
8358,0.07387501016,290750.53588962555,-0.011392156,0.9856352228671312,-0.13047788,158719,13.79,73.2755514423485,0.0015952303,4.349263,7.0991535,21
8366,0.07387588389000001,290988.5141413212,-0.012696721,0.6162770390510559,-0.060235567,158832,13.84,73.27037958832165,0.0016637617,2.007852,45.43582,8
8366,0.07387588389000001,290989.4407989979,3.632158e-08,-0.23844802379608154,-0.0048489915,158832,13.84,73.27037958832165,0.0165677,0.16163306,54.912514,0
8383,0.07314510316,291464.96579670906,-0.0046888366,0.8085507899522781,-0.119736195,159482,17.7,69.11752032855046,0.0016335163,3.9912066,76.05496,17
8400,0.07309673807,292014.9121849537,-0.009735152,0.9403605461120605,-0.14326635,159736,17.77,69.46622779895328,0.002746696,4.775545,25.866882,17
8418,0.07227755498999999,292572.4908862114,-0.005653142,0.8571971356868744,-0.14169171,159988,17.91,69.76837836111312,0.0033660862,4.723057,37.893806,18
8434,0.07294007633999999,293137.289290905,-0.006959565,0.9425048492848873,-0.14650013,160249,18.38,69.50387578737326,0.0014325869,4.8833375,5.8904014,16
8450,0.07289425351,293696.84023857117,-0.006310355,0.9262596815824509,-0.14865199,160494,18.78,69.57143224155007,0.0020335498,4.955066,23.326756,16
8468,0.07270075196,294237.1431286335,-0.013229089,0.9910978293046355,-0.14401075,160761,14.72,74.37917206444956,0.0016672403,4.800359,3.6451368,18
8485,0.07369848083000002,294734.5833141804,-0.012090961,0.9730617254972458,-0.13856688,161013,15.02,73.73477867262889,0.0029754902,4.6188965,11.17311,17
8503,0.0733516169,295296.7319364548,-0.0060671326,0.9653812050819397,-0.14439476,161277,15.05,73.82533204795578,0.0009009158,4.8131585,13.276258,18
8521,0.07321193714,295843.26652526855,-0.015893742,0.991542287170887,-0.14282212,161514,14.75,73.99735242316478,0.0030164327,4.760737,4.388754,18
8540,0.07334700739,296383.4857542515,-0.009526543,0.9856720073148608,-0.14064237,161772,14.11,74.0639111391958,0.00080891297,4.68808,6.652329,19
8557,0.07303533434999998,296937.84337997437,-0.013762165,0.9882188569754362,-0.14379917,162042,14.31,74.22668110920814,0.0027371622,4.793306,4.966239,17
8575,0.07340317094999999,297513.25112366676,-0.0100300815,0.9844009885564446,-0.14067115,162300,14.46,74.26437777450687,0.0010600957,4.6890383,6.50546,18
8595,0.07321209287000001,298087.96501374245,-0.013973881,0.9927422921173275,-0.13659245,162550,14.09,74.5989540796121,0.002036149,4.5530815,3.5660343,20
8615,0.07392219993,298653.91891884804,-0.011689372,0.9884735271334648,-0.13551283,162813,13.79,74.53513540293008,0.0016556749,4.5170946,5.4146748,20
8635,0.07449312521000001,299245.1246585846,-0.009028414,0.9834289848804474,-0.13408267,163064,13.6,74.55461233861499,0.0008227334,4.4694223,8.177288,20
8647,0.07725129927,299623.03968811035,-0.015143075,0.8066736906766891,-0.102908306,163233,13.56,73.7199970849755,0.047282178,3.4302769,53.947598,12
8661,0.07787150939000001,300200.71691060066,-0.011954084,0.9643308520317078,-0.1397973,163580,14.84,72.26463233685645,0.0034432723,4.65991,11.147778,14
8682,0.07807516305000001,300779.71479964256,-0.010781461,0.9842886310070753,-0.1329835,163826,14.4,72.34876365392591,0.0017657594,4.4327836,9.71764,21
8700,0.07770897683,301323.43390488625,-0.012108432,0.9770055618137121,-0.14268216,164096,14.86,72.30616849167346,0.001615918,4.7560725,9.647633,18
8721,0.07763611069000001,301904.73579645157,-0.008654214,0.9771227687597275,-0.1337252,164352,14.71,72.45139511231841,0.0020462947,4.457507,11.589738,21
8739,0.07717264116000001,302457.00189089775,-0.012848129,0.9838363621383905,-0.13755421,164605,14.95,72.34763192326275,0.0024248636,4.58514,7.7069983,18
8758,0.07331792613,303027.57295775414,-0.011662364,0.9874398987740278,-0.1395345,164862,13.34,74.93515495259315,0.0012907987,4.6511507,5.0607214,19
8775,0.07286472117000002,303591.93882632256,-0.011679333,0.9842948261648417,-0.14201686,165119,13.64,74.95118366138882,0.0012786468,4.7338953,6.440432,17
8794,0.07150822672000001,304147.7123532295,-0.008713342,0.9906782479956746,-0.13569137,165375,13.65,75.19537261477757,0.0012197455,4.5230455,3.9514737,19
8799,0.07118101123000001,304291.26560640335,-0.007026378,0.5636371076107025,-0.041096166,165443,13.61,75.26260158873181,0.0020235493,1.3698722,33.12963,5
8816,0.07136316294000002,304792.43103575706,-0.006978224,0.9462258368730545,-0.12452441,165877,15.79,72.93632092098261,0.0028840955,4.1508136,29.904585,17
8836,0.07086491455,305341.2622871399,-0.008126343,0.9387311600148678,-0.13406995,166135,15.68,73.01898689602358,0.0010557177,4.468998,23.774641,20
8854,0.07045696322,305837.97496914864,-0.010436241,0.9640004746615887,-0.13988346,166396,15.95,72.83987515005387,0.0010270855,4.6627817,9.075314,18
8875,0.07085392011000001,306403.3910217285,-0.00589427,0.9539046213030815,-0.13451853,166656,15.37,72.73826897928134,0.00071822875,4.483951,20.400658,21
8892,0.07122597510999999,306941.6697397232,-0.009771882,0.9916144078597426,-0.13942863,166906,15.55,72.59079103440531,0.0011571723,4.647621,4.088552,17
8910,0.07108887737999998,307500.5629251003,-0.007754515,0.9899198422208428,-0.13861208,167162,13.75,74.69588248057423,0.00079832465,4.620403,5.213074,18
8927,0.07100527102999998,308038.76002812386,-0.01036882,0.9896844578906894,-0.13930936,167417,14.01,74.41173355453726,0.0013762789,4.643646,4.713385,17
8944,0.07176582723,308563.67198491096,-0.011708427,0.9887484824284911,-0.1408159,167676,14.06,74.31531126966325,0.0009171484,4.6938634,5.5709205,17
8960,0.07166932325,309062.3508565426,-0.010301636,0.988923953846097,-0.1391135,167924,14.56,74.33429524355759,0.0018399111,4.637117,5.0322547,16
8975,0.07300717915999999,309626.76310634613,-0.0046205027,0.7828386276960373,-0.1453262,168182,15.26,73.81227961504773,0.0032150357,4.844207,62.693214,15
8991,0.07265613242999999,310189.6718275547,-0.0044758227,0.9231010973453522,-0.14119399,168428,15.43,73.80843386405145,0.00032244585,4.7064667,27.857393,16
9009,0.07253364543000002,310699.44990730286,-0.0054602847,0.9653557203710079,-0.13650891,168689,15.37,73.61640146003319,0.001251366,4.550297,17.360775,18
9029,0.07283619229999999,311220.05385684967,-0.0078392085,0.9872251395136118,-0.13097826,168955,15.05,73.86845243117843,0.0010287084,4.365942,6.3341713,20
9047,0.07182093889,311738.95283150673,-0.008897679,0.9905504174530506,-0.13497871,169194,14.64,74.07099640331276,0.0007506225,4.4992905,4.501005,18
9060,0.07194029003,312063.4984514713,-0.014070336,0.8744776993989944,-0.093320586,169377,14.53,74.22537220000794,0.020451741,3.1106865,53.78685,13
9074,0.07080676388999999,312528.7200062275,-0.007251002,0.9364321082830429,-0.13681316,169714,15.48,73.41510269247716,0.0011419056,4.560439,29.35639,14
9090,0.07009682795,312988.1517524719,-0.010468125,0.9793424531817436,-0.14043103,169981,15.64,73.38269365570774,0.0009771198,4.6810346,8.025699,16
9107,0.07005284889,313513.48685240746,-0.007885655,0.9843844529241323,-0.13566664,170233,15.65,73.49987543118095,0.0010031846,4.5222216,5.6698165,17
9120,0.07064547033,314009.16296482086,-0.0106176045,0.9793898090720177,-0.1470662,170489,16.69,72.9039307089481,0.0011090157,4.9022064,8.03144,13
9140,0.07014595993,314545.5538742542,-0.0072152466,0.9921411946415901,-0.12747209,170748,16.41,73.44500157198425,0.00062929885,4.2490697,6.258491,20
9158,0.06960872123000002,315067.1309990883,-0.0037984625,0.954995833337307,-0.13452554,170993,16.36,73.65614125358279,0.0004499325,4.4841847,21.492136,18
9175,0.06915297541,315589.7544043064,-0.00368177,0.972011461853981,-0.13805787,171253,15.12,75.06880313727535,0.00026715387,4.601929,11.510771,17
9193,0.06990209648,316118.98979115486,-0.004491728,0.9750725738704205,-0.13504465,171518,14.88,75.1535122533067,0.0004459267,4.5014887,10.696751,18
9211,0.0698536378,316666.61182427406,-0.004682391,0.9781278371810913,-0.13316014,171766,14.58,75.46061363733638,0.00034381967,4.438671,9.073016,18
9228,0.06904962078,317180.32051324844,-0.0067992434,0.9906691424548626,-0.13417864,172018,14.33,75.8028715460659,0.0009375425,4.472622,3.817021,17
9246,0.06943322055000001,317685.0178530216,-0.007134609,0.9931809240952134,-0.1337454,172277,14.38,75.49420639319,0.00038464097,4.4581804,3.1696115,18
9265,0.07178244667,318234.2970058918,-0.0031089839,0.9319863766431808,-0.13122934,172528,14.38,74.47065623599035,0.00026490094,4.3743114,30.609503,19
9283,0.07140897252,318773.0980937481,-0.0038965037,0.9768665246665478,-0.13506666,172785,14.36,74.57825376289517,0.00020005161,4.502222,10.864639,18
9300,0.07146173345,319274.30043792725,-0.006249178,0.9889036640524864,-0.13415107,173046,14.34,74.50296083545726,0.00077903515,4.4717026,4.5872717,17
9317,0.07099326323999999,319824.0560250282,-0.0052629784,0.9860893031582236,-0.13534988,173308,14.41,74.56495399817712,0.0003191953,4.5116634,6.1256413,17
9331,0.07123638352,320323.74196100235,-0.0050927997,0.9566765949130058,-0.13388872,173557,14.93,74.2133425672045,0.0038170486,4.462958,15.854294,14
9350,0.0717917474,320871.57691144943,-0.0046609715,0.9877935349941254,-0.13057336,173819,14.8,74.18343252995336,0.00026444288,4.3524456,5.9213257,19
9367,0.069108703,321389.3768925667,-0.007247856,0.9905435116961598,-0.1364935,174077,15.17,75.08638881862412,0.00041460028,4.5497837,4.0850706,17
9385,0.06905203589,321895.29087519646,-0.006065827,0.9920102627947927,-0.13152325,174325,15.06,75.07673854438985,0.00048078672,4.3841085,3.9590006,18
9403,0.06949262121000001,322406.404951334,-0.0031364001,0.9820164777338505,-0.13121687,174588,14.81,74.93450446886715,0.00023331886,4.3738956,8.219653,18
9421,0.06933856738999998,322932.1453220844,-0.003355207,0.9778193756937981,-0.12859055,174829,14.5,75.30579468232014,0.00027385761,4.2863517,10.263561,18
9442,0.06901286257999999,323465.58198070526,-0.0044950163,0.9889144133776426,-0.12325105,175103,13.83,75.5372989569585,0.0002580553,4.1083684,5.257384,21
9461,0.06913696008,323977.49482774734,-0.0023483243,0.9712738059461117,-0.12350533,175343,13.64,75.22908829360122,0.00029166008,4.1168447,14.368481,19
9482,0.06935961061000001,324522.13408350945,-0.0041075256,0.9903404107317328,-0.12411718,175608,13.19,75.05549959185736,0.00019809525,4.1372395,4.8306427,21
9504,0.06890976294,325070.19320964813,-0.0025491156,0.9841557815670967,-0.12286301,175870,12.7,75.46804532694638,8.2835184e-05,4.0954337,9.287439,22
9520,0.06931795732,325616.0954992771,-0.004090858,0.9836526066064835,-0.13494483,176122,13.06,74.95786130324046,0.00030193332,4.4981604,6.581833,16
9539,0.0688689407,326145.6174104214,-0.0040296204,0.9915400538593531,-0.12918255,176363,12.96,75.1736047523241,0.00015996475,4.306085,4.4925127,19
9561,0.06918860916,326663.2616980076,-0.0023796745,0.9840970225632191,-0.118787944,176634,12.91,75.13044721475825,0.00010242149,3.9595985,7.7362123,22
9580,0.06891175478999999,327171.07609415054,-0.00366804,0.9939542980864644,-0.12994167,176888,13.07,75.46496718064863,0.00039479765,4.331389,3.0778503,19
9596,0.06925585718000002,327604.36544299126,-0.0044606254,0.9397604390978813,-0.11575186,177137,13.52,74.89895922834131,0.0032396805,3.8583956,20.581001,16
9615,0.06894989022,328100.69313693047,-0.0026300922,0.9772078916430473,-0.12957801,177400,13.57,74.96133533085863,8.31831e-05,4.3192673,11.249235,19
9635,0.06845983624,328613.01607346535,-0.0020538494,0.9847173159942031,-0.12787871,177664,13.5,75.24454136437747,0.00013293326,4.262624,8.644632,20
9652,0.06848948597,329133.94766426086,-0.003739763,0.9920464130118489,-0.12891738,177917,13.89,75.1240374490428,0.00015709708,4.297246,3.2329626,17
9672,0.06820779719999999,329629.5705163479,-0.0016796961,0.9859568560495973,-0.12302312,178174,13.9,75.25486269581786,0.00022177356,4.100771,7.465436,20
9689,0.06834555983,330139.11463952065,-0.0018187948,0.98359096609056,-0.13168293,178423,13.7,75.6284877357177,9.948942e-05,4.389431,8.025106,17
9708,0.06801578188,330627.62344169617,-0.0026627108,0.9927212670445442,-0.12774232,178678,13.83,75.41551427649073,8.7882625e-05,4.2580776,3.5906394,19
9727,0.06868046485,331125.8591661453,-0.0019282922,0.9868865022435784,-0.12973216,178941,13.83,75.21591375011303,4.3135908e-05,4.3244057,6.017675,19
9748,0.06947177779,331656.46202754974,-0.0012030657,0.969678707420826,-0.122659184,179196,13.48,75.08750767758676,3.134881e-05,4.0886397,14.066032,21
9769,0.06968509335,332178.2113249302,-0.0013388656,0.9746897667646408,-0.12578095,179455,13.06,75.03324952589968,5.7234858e-05,4.1926985,13.668823,21
9786,0.07034571786,332727.95008182526,-0.0020721927,0.9865918913856149,-0.12936635,179706,13.37,74.8471773717614,6.53762e-05,4.312212,5.634303,17
9806,0.07091701677,333282.0591285229,-0.0017773733,0.9923560726456344,-0.12686607,179965,13.13,75.24897858090917,3.9044484e-05,4.2288694,3.579905,20
9824,0.0708940404,333828.7522673607,-0.0016588643,0.990654144436121,-0.13049713,180224,13.34,75.18491602715665,5.1810406e-05,4.3499045,3.9863145,18
9840,0.07031106542000001,334284.2118692398,-0.0010470245,0.9523397907614708,-0.11903106,180475,13.75,75.07766984479507,5.943945e-05,3.9677024,22.723118,16
9861,0.07054607993,334830.43141412735,-0.0010806601,0.9918965846300125,-0.12310835,180720,13.49,75.45803428532803,1.3804198e-05,4.1036115,3.9722643,21
9880,0.07009493878,335373.9349536896,-0.0012535127,0.9923603823408484,-0.12694137,180982,13.55,75.75360305147463,3.7313468e-05,4.231379,3.914733,19
9901,0.07032129644000001,335898.54975152016,-0.0008163294,0.9910778189077973,-0.122327946,181239,13.28,75.5215941730771,8.861258e-06,4.077598,4.403344,21
9921,0.0695069282,336409.99421334267,-0.0007109139,0.9924966683611274,-0.1272877,181504,13.39,75.71158667072012,1.0064112e-05,4.2429237,3.8033986,20
9940,0.06974870128,336938.38661527634,-0.00040588668,0.9741200972348452,-0.12328449,181757,12.82,75.80771870088466,2.0885436e-06,4.109483,12.120374,19
9957,0.07004146402,337458.64114403725,-0.00036283582,0.9724815376102924,-0.13103303,181994,13.18,75.23918013469553,2.4247402e-06,4.367768,11.596558,17
9978,0.07005732223,337985.6362924576,-0.0003197845,0.9927728185430169,-0.12273909,182260,13.07,75.25626278279945,9.555275e-07,4.0913033,3.9594345,21
9997,0.07057131919000001,338557.1141283512,-0.0002204664,0.9943057796917856,-0.12972955,182525,13.31,75.22775481695638,7.669877e-07,4.3243184,2.5829334,19
10017,0.07134967233,339095.9670050144,-1.3398938e-05,0.98509590793401,-0.12620933,182783,13.31,75.09979668864881,5.0934057e-10,4.206978,7.699832,20
