#{"t_start": 1533146192.8327382, "env_id": "HalideInterpolate-v2"}
r,l,t,best_exec,best_schedule
45.970512,25,33019.088919,0.143780993,n/a
44.222186,23,33083.011529,0.160443518,n/a
48.449349,4,33094.443819,0.164603334,n/a
33.129353,21,33139.979653,0.191169421,n/a
45.293297,13,33174.358803,0.165383251,n/a
36.271744,18,33212.423108,0.184328677,n/a
27.591315,17,33249.428575,0.210132867,n/a
26.678092,30,33317.795421,0.197482585,n/a
35.798607,22,33354.207134,0.166684325,n/a
40.935904,17,33390.977924,0.172628866,n/a
41.628403,17,33436.339912,0.176803768,n/a
38.741736,26,33489.379548,0.16686277,n/a
24.443931,36,33564.042045,0.196551042,n/a
33.50678,20,33598.899101,0.180385159,n/a
65.022801,14,33627.031788,0.098911461,"downsampled[1].tile(x, y, xi, yi, 8, 64); normalize.parallel(c); downsampled[4].unroll(x, 2); normalize.vectorize(x, 8); interpolated[7].tile(x, y, xi, yi, 8, 256); normalize.split(y, yi, 64); normalize.parallel(y); downsampled[5].tile(x, y, xi, yi, 256, 256); downsampled[1].parallel(c); interpolated[1].tile(x, y, xi, yi, 512, 8); "
39.426669,18,33669.039136,0.177447914,n/a
-2.0,10,33697.279911,0.319304082,n/a
39.764975,21,33729.589026,0.163595525,n/a
23.177162,18,33759.286391,0.219754132,n/a
41.89951,9,33786.274238,0.184361782,n/a
55.230301,26,33829.411348,0.107406116,n/a
40.08894,15,33864.620816,0.181719338,n/a
36.928337,17,33894.132321,0.178734321,n/a
-0.188689,13,33928.631481,0.308258334,n/a
55.142744,26,33972.653613,0.104013646,n/a
42.773133,23,34016.089924,0.15537325,n/a
61.530455,9,34035.616139,0.115900074,n/a
43.802543,15,34069.402116,0.166668611,n/a
34.981326,16,34097.898647,0.188449034,n/a
38.784491,15,34135.054733,0.188696482,n/a
36.320902,23,34171.846073,0.174592593,n/a
37.341695,12,34197.654789,0.190491403,n/a
60.263342,17,34239.921679,0.117301649,n/a
37.333076,19,34286.555778,0.184132843,n/a
35.947445,19,34328.057673,0.188557218,n/a
38.249126,23,34380.419545,0.178014816,n/a
42.567314,10,34411.160141,0.183384912,n/a
41.260859,14,34433.695947,0.16839823,n/a
52.816739,23,34464.414406,0.106673481,n/a
32.149204,13,34487.722919,0.200685157,n/a
36.679111,34,34549.620613,0.149814163,n/a
66.406727,9,34571.980011,0.098534248,"interpolated[5].unroll(x, 3); downsampled[8].split(y, yi, 64); normalize.parallel(y); interpolated[8].split(y, yi, 32); interpolated[7].tile(x, y, xi, yi, 8, 16); normalize.vectorize(x, 8); interpolated[2].split(y, yi, 512); downsampled[1].parallel(c); "
62.107869,12,34602.206368,0.11779808,n/a
38.036521,18,34637.53598,0.178693673,n/a
-1.81408,4,34640.493192,0.318710431,n/a
52.509378,26,34668.848603,0.106936923,n/a
41.199999,12,34693.544259,0.175348137,n/a
41.76428,3,34699.415118,0.180899401,n/a
33.239311,16,34739.969431,0.203590484,n/a
50.248816,9,34768.258489,0.154576919,n/a
41.536667,20,34818.629927,0.170710605,n/a
33.853959,22,34855.476664,0.178921775,n/a
37.612786,17,34883.109696,0.176853634,n/a
41.220874,20,34916.795874,0.162139822,n/a
40.651086,15,34948.435293,0.176731343,n/a
61.270734,13,34972.993274,0.110891964,n/a
59.004856,15,34995.768333,0.106145341,n/a
35.743773,22,35043.51356,0.176414682,n/a
64.414842,15,35072.976792,0.09874014,n/a
39.170435,22,35108.520256,0.157132971,n/a
58.145524,13,35133.185051,0.114639927,n/a
49.067281,13,35163.989128,0.153777935,n/a
51.103821,32,35218.286283,0.111036187,n/a
51.310661,32,35260.435411,0.101185354,n/a
25.149863,25,35312.704065,0.211619927,n/a
44.186115,21,35348.598326,0.147546207,n/a
42.180499,13,35387.942897,0.175040904,n/a
35.482108,18,35427.193044,0.186850018,n/a
63.547458,25,35484.275696,0.100429251,n/a
52.057544,14,35515.685136,0.14220698,n/a
57.834991,23,35557.416209,0.107260986,n/a
42.764624,45,35610.827819,0.102928871,n/a
61.3638,15,35633.138201,0.095307232,"downsampled[8].tile(x, y, xi, yi, 512, 32); interpolated[3].tile(x, y, xi, yi, 32, 32); interpolated[5].tile(x, y, xi, yi, 8, 512); normalize.parallel(c); downsampled[1].parallel(c); normalize.vectorize(x, 8); downsampled[3].unroll(c, 2); normalize.parallel(y); "
34.660623,25,35684.777886,0.176998696,n/a
34.242918,24,35760.850976,0.197192883,n/a
55.705275,24,35812.773589,0.117206105,n/a
52.628116,29,35854.316733,0.109750828,n/a
52.734289,24,35890.371291,0.115797896,n/a
42.427514,32,35941.456802,0.138752072,n/a
58.716451,22,35983.817035,0.112661812,n/a
48.983977,13,36013.949404,0.153317122,n/a
27.393358,31,36060.172595,0.181897223,n/a
45.998536,37,36118.625457,0.110570415,n/a
47.924445,27,36160.521818,0.131155925,n/a
44.906841,20,36194.373545,0.148734556,n/a
25.634798,17,36223.180609,0.209771857,n/a
37.897661,17,36255.912297,0.1823301,n/a
46.253911,22,36303.192681,0.152455211,n/a
33.578163,19,36332.220534,0.183350271,n/a
56.423315,10,36360.05622,0.1380355,n/a
56.668559,19,36386.493017,0.107692536,n/a
40.532623,11,36412.566871,0.18349568,n/a
35.152449,24,36466.221474,0.182053528,n/a
63.636153,14,36495.829145,0.09434426,"downsampled[5].tile(x, y, xi, yi, 32, 32); normalize.vectorize(x, 8); normalize.parallel(y); normalize.unroll(x, 4); downsampled[1].parallel(c); interpolated[3].split(y, yi, 32); interpolated[8].tile(x, y, xi, yi, 32, 32); downsampled[7].tile(x, y, xi, yi, 128, 32); interpolated[4].tile(x, y, xi, yi, 16, 8); downsampled[4].tile(x, y, xi, yi, 64, 256); "
39.697326,14,36526.375799,0.176889603,n/a
29.046383,12,36557.076911,0.215104099,n/a
39.030681,18,36594.848592,0.178712321,n/a
48.325378,20,36625.37988,0.135991106,n/a
