EpRewMean,EpLenMean,loss_vf_loss,ev_tdlam_before,TimestepsSoFar,EpThisIter,loss_pol_surr,loss_kl,loss_pol_entpen,EpExecMean,EpisodesSoFar,loss_ent,TimeElapsed
65.15109627287896,25.45,92.183365,0.6379921436309814,139762,15,-0.013634469,0.0045785676,-0.14890529,0.07129148267,7609,4.9635096,255043.682618618
65.01875328790429,25.79,104.65466,0.3259425163269043,139814,2,-0.006706188,0.096479364,-0.049739487,0.07122153593,7611,1.657983,255170.05253267288
62.98676945996925,27.78,65.177505,0.8513714373111725,140283,16,-0.016654836,0.0047889673,-0.15311682,0.07130551937999999,7627,5.103894,255730.3950612545
62.650097258998876,28.5,28.021406,0.8692655265331268,140535,11,-0.015859336,0.0059415,-0.16636322,0.07137656612,7638,5.5454407,256301.0490181446
62.5355566474738,28.6,25.066414,0.9130248799920082,140787,14,-0.01564975,0.0048983265,-0.15808524,0.07107601254000001,7652,5.2695084,256879.28520298004
62.0269440023146,29.86,17.945284,0.9354740455746651,141050,11,-0.017479252,0.0039479667,-0.16605648,0.07109740143,7663,5.535217,257402.29627346992
61.71827293149847,30.15,17.015713,0.9491086304187775,141300,14,-0.016591534,0.00291756,-0.15881126,0.07166444769000001,7677,5.293709,257988.48416614532
61.71827293149847,30.15,50.65404,-1.2142136096954346,141300,0,-0.024267565,0.018262276,-0.20023622,0.07166444769000001,7677,6.6745405,258432.4536921978
68.17150299958422,24.12,14.736957,0.9241938665509224,141808,9,-0.030563425,0.011707302,-0.17344621,0.07180836265000001,7686,5.78154,258905.65055012703
67.97418882839,24.74,12.329895,0.9608163088560104,142067,12,-0.01681181,0.00346844,-0.15772244,0.07188190343999999,7698,5.257415,259465.95854711533
69.97376559240845,22.89,10.350763,0.9712756182998419,142322,14,-0.016906999,0.0047217505,-0.15786369,0.07230023178,7712,5.262123,260077.32239603996
70.02829536742328,23.27,7.3666315,0.9778411313891411,142587,13,-0.017478507,0.00362293,-0.15804702,0.07190549028,7725,5.268234,260659.26785206795
69.97210151190808,22.86,8.774342,0.9708669781684875,142831,14,-0.017199144,0.0031384923,-0.15655413,0.07250302367,7739,5.2184715,261254.37900662422
70.00559073874281,23.12,20.95056,0.9347426816821098,143099,13,-0.014182903,0.0022925488,-0.1583308,0.0728144285,7752,5.277693,261799.68776726723
69.99715345476291,22.84,6.563129,0.980666222050786,143358,13,-0.025173757,0.0052067908,-0.15731291,0.07330863307999999,7765,5.243764,262346.9819493294
69.94856071173072,22.6,26.780155,0.6062308251857758,143517,10,-0.03135867,0.17252977,-0.115532994,0.07355752159000001,7775,3.8511,262710.10453271866
72.10380327071066,20.13,15.893571,0.960987988859415,143872,14,-0.014004756,0.017908342,-0.15719847,0.07352762673,7789,5.239949,263270.2770998478
71.30792884904747,19.49,26.533308,0.9139339625835419,144115,14,-0.016001523,0.005707904,-0.15139714,0.07556614709,7803,5.0465717,263850.8345553875
71.34078212217128,19.27,9.866337,0.9768323954194784,144369,15,-0.019880753,0.005358415,-0.15466633,0.07584042916,7818,5.1555448,264454.1025571823
71.36280355111258,18.95,8.8843355,0.9775108378380537,144634,16,-0.018200168,0.0034123366,-0.15050928,0.07594603334,7834,5.0169764,265042.5871076584
71.31564870188109,19.07,36.088097,0.5434421896934509,144738,5,-0.016085487,0.0023207052,-0.06421206,0.07583895897,7839,2.140402,265236.35328650475
69.00503127153915,20.44,57.86519,0.8569910079240799,145151,14,-0.010216055,0.0029000556,-0.10912632,0.07704394042000001,7853,3.6375442,265675.85323023796
69.35329849822206,19.77,17.598003,0.9618443325161934,145391,15,-0.016558602,0.005376955,-0.14901,0.07659008871,7868,4.967,266257.2684047222
70.27337487726916,18.53,16.805906,0.9705514311790466,145663,18,-0.015108198,0.002834468,-0.1442478,0.07662454838999999,7886,4.80826,266828.4654774666
68.63472398948471,19.94,159.1977,0.6751055121421814,145909,5,-0.0068274047,0.27877465,-0.08282732,0.07696103459,7891,2.760911,267017.9699020386
69.78531249795763,18.58,30.193268,0.9746308252215385,146176,23,-0.01476188,0.004837245,-0.13212831,0.07604725781999999,7914,4.404277,267650.2129881382
69.59598649571238,18.73,12.761673,0.9682369716465473,146427,14,-0.018227333,0.0047699837,-0.15093708,0.07609366669,7928,5.0312366,268187.68494057655
72.35153663776092,16.13,18.901869,0.977123299613595,146674,19,-0.014687051,0.004164779,-0.14261878,0.07532623179,7947,4.7539587,268800.10003328323
72.50802998792423,15.55,15.586742,0.9775712750852108,146934,20,-0.015488137,0.0033638878,-0.13796523,0.07544743576000001,7967,4.5988417,269393.2064836025
72.50856271325502,15.52,14.680258,0.9671182744204998,147191,17,-0.01754494,0.0025528702,-0.14610498,0.07527182967999999,7984,4.870166,269947.2247388363
74.17211121537329,13.55,78.67705,0.8720102459192276,147389,18,-0.022048285,0.0071388823,-0.14597844,0.07529153608,8002,4.8659487,270481.0165607929
74.17211121537329,13.55,18.219872,0.502846360206604,147389,0,-0.021117635,0.026257884,-0.20167482,0.07529153608,8002,6.722494,270677.7696251869
74.17211121537329,13.55,4.163683,0.7284325361251831,147389,0,-0.023029454,0.016551271,-0.20168987,0.07529153608,8002,6.7229958,270901.6919133663
74.17211121537329,13.55,26.637749,0.48763716220855713,147389,0,-0.025054047,0.016185306,-0.20310837,0.07529153608,8002,6.77028,271176.2377567291
65.75817788077475,23.18,22.588509,0.9433301165699959,148476,10,-0.02282345,0.0065876227,-0.16800559,0.07499118711000001,8012,5.6001863,271703.746001482
65.6969706084483,23.92,12.088583,0.9301675856113434,148734,12,-0.017302552,0.0038322005,-0.16015124,0.07464595535999999,8024,5.338375,272265.20004177094
65.76953897071503,23.79,71.482346,0.8504785299301147,148772,2,-0.019152258,0.024313001,-0.18834129,0.07467654233999999,8026,6.2780437,272562.75958800316
65.76953897071503,23.79,16.846222,0.9016809165477753,148772,0,-0.028439466,0.014517934,-0.203143,0.07467654233999999,8026,6.771434,272832.36898064613
59.78429675925251,30.46,7.0632567,0.9714037049561739,149499,4,-0.029293092,0.007857223,-0.19078705,0.07429701782999999,8030,6.3595686,273248.4895956516
59.33094467925085,30.84,18.502743,0.9639585986733437,149758,17,-0.01480905,0.0028568546,-0.1489996,0.074575892,8047,4.9666533,273787.6050209999
59.02088946168864,31.12,6.697443,0.9799953326582909,150008,18,-0.019988267,0.0036350493,-0.14855355,0.07497797387,8065,4.951785,274327.7495112419
58.96232387654472,31.05,6.273444,0.9840230215340853,150257,15,-0.021411698,0.0036208655,-0.15105918,0.07522402885999999,8080,5.035306,274868.7089185715
58.878038467851674,31.61,11.683527,0.9699863269925117,150514,18,-0.014898555,0.0018464683,-0.14732975,0.07526476311000001,8098,4.9109917,275476.31066703796
67.1484534293998,22.74,5.432549,0.9857381824404001,150772,15,-0.02317258,0.0035265917,-0.15104613,0.07508972552,8113,5.034871,276014.4914391041
73.35869279662401,15.06,7.157648,0.9845910640433431,151032,18,-0.019466411,0.0038596604,-0.14583403,0.07563388616000001,8131,4.8611345,276552.67898988724
72.54397370883143,15.51,27.152897,0.8341624289751053,151272,13,-0.027006779,0.04864104,-0.1219521,0.07656944507,8144,4.06507,276978.1297073364
72.8469720261685,15.49,13.693531,0.9732621610164642,151534,19,-0.011981485,0.0027597102,-0.14354038,0.07605443472000001,8163,4.7846794,277524.95761823654
73.22122449549019,14.36,13.820973,0.9770353268831968,151802,23,-0.010622965,0.0014114927,-0.13620257,0.07594415327,8186,4.540086,278084.9788298607
73.09984908569615,14.05,5.8837595,0.9872862873598933,152064,20,-0.018235778,0.0031314276,-0.14537139,0.07634494583999998,8206,4.845713,278651.7445628643
73.22335267888788,13.58,11.789534,0.9773662127554417,152304,18,-0.010485999,0.0018392797,-0.14288919,0.07673231981,8224,4.7629733,279232.33417868614
74.19379951588877,13.22,10.5685835,0.9777834955602884,152571,19,-0.012022978,0.0013481285,-0.14320734,0.07554497959999999,8243,4.773578,279797.75365161896
74.2324877973002,13.19,5.2676463,0.9879398550838232,152832,19,-0.017405532,0.002554949,-0.1475592,0.07511141679999998,8262,4.91864,280322.55302882195
74.02675660748103,13.16,4.2283053,0.9909603660926223,153077,21,-0.012831541,0.0019218281,-0.13679612,0.07531956268,8283,4.5598707,280891.7325077057
73.92097816786308,13.61,6.657468,0.9848793568089604,153342,18,-0.019323673,0.0031250645,-0.14561127,0.07533389057,8301,4.8537097,281442.30780386925
73.87642758327974,13.19,3.64529,0.9925621710717678,153584,19,-0.017106362,0.0027126288,-0.14196226,0.07553283911,8320,4.7320747,281978.7618768215
73.64617810160226,13.13,6.0429244,0.9879308668896556,153853,20,-0.010851872,0.0018074946,-0.14050724,0.07560100557,8340,4.6835747,282557.2869102955
73.34685053332925,12.98,11.691757,0.9758570808917284,154112,21,-0.009787712,0.0016229626,-0.1391588,0.07628164098,8361,4.638627,283112.4829645157
73.43996311162434,13.32,4.937024,0.9895740486681461,154358,17,-0.01359297,0.0016617608,-0.14186542,0.07585010773,8378,4.7288475,283651.783554554
73.47208421710424,13.56,6.5397563,0.9842909704893827,154613,19,-0.010675713,0.0021905843,-0.1417513,0.07569385744000001,8397,4.7250433,284205.52454066277
73.91878195149184,12.94,12.314463,0.9785122629255056,154878,23,-0.006259,0.0012162474,-0.13458106,0.0752371478,8420,4.4860353,284780.9736301899
74.00018291229891,13.02,16.626724,0.9639482125639915,155132,18,-0.006570749,0.00071522157,-0.14086062,0.07551238111000001,8438,4.6953535,285359.33290052414
74.21866108204728,13.23,9.298266,0.9831118639558554,155389,20,-0.008896967,0.0016870099,-0.13966756,0.07515491456,8458,4.655585,285933.4670045376
74.47765181923161,12.87,4.275735,0.9913553325459361,155645,20,-0.01319248,0.002443287,-0.1392916,0.07469209105,8478,4.643053,286454.46865558624
74.64946239999918,13.09,12.047672,0.9725248664617538,155896,17,-0.0101951,0.0012534155,-0.1419506,0.07398574843,8495,4.7316875,286975.9921824932
74.64946239999918,13.09,25.176422,-3.7670135498046875e-05,155896,0,4.8428774e-08,4.298597e-06,-0.0004618773,0.07398574843,8495,0.0153959105,286976.8706789017
74.64946239999918,13.09,24.668667,-0.13810932636260986,155896,0,1.4714897e-07,1.932305e-05,-0.00053760945,0.07398574843,8495,0.017920315,286977.7561969757
74.64946239999918,13.09,10.317148,-0.31920719146728516,155896,0,-6.146729e-08,4.538434e-05,-0.0006606982,0.07398574843,8495,0.022023274,286978.7092680931
74.64946239999918,13.09,13.3955965,-0.2730062007904053,155896,0,1.7601997e-07,0.0001262616,-0.0008848013,0.07398574843,8495,0.029493378,286979.6140291691
74.64946239999918,13.09,59.597137,-0.11059451103210449,155896,0,-6.891787e-08,0.00062297756,-0.0014566538,0.07398574843,8495,0.04855513,286980.54407787323
74.64946239999918,13.09,36.780018,0.08965814113616943,155896,0,0.0023112493,0.028196592,-0.009137136,0.07398574843,8495,0.3045712,286983.8119046688
58.53360422933082,28.75,250.23099,0.10076558589935303,157683,19,-0.010242816,0.002496833,-0.14016172,0.07342556759,8514,4.672057,287513.5444531441
58.331319121400576,28.66,96.85219,0.5588774979114532,157952,21,-0.011693128,0.0035530361,-0.1440227,0.07344229043,8535,4.8007565,288117.14897608757
58.23070041976081,28.67,26.54408,0.8488433361053467,158204,18,-0.009033192,0.0021785183,-0.14880845,0.07339330100000001,8553,4.9602823,288699.4275612831
58.02430867853396,29.09,12.79863,0.9561735205352306,158460,17,-0.009362631,0.0009402208,-0.1494303,0.07341091148,8570,4.9810104,289271.7334692478
57.84823705676763,29.23,4.8689885,0.9887840710580349,158704,16,-0.013218794,0.0014264752,-0.15205453,0.07414421983000001,8586,5.0684843,289872.3283829689
73.47697073413272,14.37,6.2237024,0.985788831487298,158966,16,-0.01490362,0.0018752811,-0.15154238,0.07420571855000001,8602,5.0514126,290429.9619266987
73.53771920430204,14.86,7.204801,0.9829612970352173,159224,17,-0.012983747,0.0019112101,-0.1500653,0.07462290634999999,8619,5.0021763,290997.83183074
73.6339240282961,15.15,8.599804,0.9770628232508898,159479,17,-0.010618158,0.0014858234,-0.14701131,0.07471474064,8636,4.9003773,291555.35068416595
73.66087119220214,15.43,6.219611,0.9823075067251921,159733,16,-0.010668427,0.0013814135,-0.15268089,0.07489445552,8652,5.089363,292137.6514544487
73.90844005657809,15.32,4.269762,0.9921607598662376,159992,18,-0.013497858,0.0016815665,-0.14727458,0.07489190003,8670,4.9091525,292736.44918584824
74.28582150915308,14.82,7.0413556,0.9848633399233222,160255,20,-0.011528498,0.0013592887,-0.14575975,0.07411856772999999,8690,4.8586583,293295.1917579174
74.42997091348438,14.59,4.6154737,0.9904381856322289,160510,17,-0.0117777325,0.0012485682,-0.14695011,0.07425890682,8707,4.8983374,293860.9596786499
74.31837654824344,14.47,4.050857,0.9916075551882386,160760,17,-0.012446524,0.0021657273,-0.14661016,0.07479659532,8724,4.8870053,294437.94457125664
74.19510823439037,14.12,6.821661,0.9869980961084366,161019,20,-0.009745125,0.0010773949,-0.13957146,0.07470226560000001,8744,4.6523814,294998.697701931
74.29536521628528,13.56,5.344317,0.9916718453168869,161277,21,-0.010152148,0.0010704616,-0.13789964,0.07503158609,8765,4.596655,295605.84358263016
74.03318308033897,13.98,5.517397,0.9876094069331884,161520,16,-0.011076439,0.0011240838,-0.15029635,0.07529672386,8781,5.009878,296201.5150094032
73.66735892301527,13.58,5.3846955,0.9890190381556749,161792,21,-0.008694522,0.0009953319,-0.13993147,0.07665954590999999,8802,4.6643825,296808.291236639
73.79613469397604,12.94,12.031561,0.978873997926712,162043,21,-0.0053067366,0.00064800255,-0.13359582,0.07632123753000002,8823,4.4531946,297410.9962053299
74.09242072455555,12.69,6.2379837,0.9892580164596438,162298,22,-0.008766642,0.0009783509,-0.1367407,0.07656309928,8845,4.5580235,298025.9954648018
74.0278727843723,12.79,6.3277154,0.9891164926812053,162556,20,-0.008909412,0.0010723653,-0.14187106,0.07651392195000001,8865,4.7290354,298640.5618286133
74.26992683093283,12.39,8.063875,0.9835975095629692,162811,19,-0.0067086443,0.0005908614,-0.14171335,0.07631643032999999,8884,4.7237787,299255.63542723656
74.79582186044102,12.3,8.889505,0.9848955729976296,163069,22,-0.0059395274,0.0006144959,-0.13453832,0.07486551048000001,8906,4.484611,299840.1239812374
74.86035171463705,12.37,3.5522883,0.9931601476855576,163320,21,-0.0077345967,0.001523798,-0.13691662,0.07485303053,8927,4.5638876,300425.8888413906
74.82097334849422,12.43,3.425621,0.9937011278234422,163574,21,-0.010504529,0.0014245552,-0.13543218,0.07497835511,8948,4.514406,301026.53488588333
74.83725398784078,12.14,6.8903494,0.9861506028100848,163837,22,-0.0071702637,0.0006204201,-0.13675982,0.07473497848,8970,4.5586605,301638.30953478813
74.65523710490474,12.27,4.623351,0.9911360563710332,164094,20,-0.010759842,0.0008702243,-0.13759191,0.07490052607999999,8990,4.586397,302220.03595113754
74.51074200496302,12.0,3.9331346,0.9935544044710696,164342,22,-0.007895895,0.0010080686,-0.13131697,0.07602873311,9012,4.3772326,302844.43595194817
74.51482346995564,11.95,7.3222694,0.9873318560421467,164604,22,-0.0052645076,0.00067792967,-0.13303024,0.07613657363000001,9034,4.434341,303417.9049360752
74.37259021501588,12.13,15.095695,0.9637656062841415,164847,19,-0.006134283,0.00038540174,-0.12791745,0.07533933677999999,9053,4.263915,303942.36711525917
73.01757458930103,13.12,69.575516,0.8302909433841705,165109,13,-0.0072863363,0.0006585299,-0.09067164,0.07624331277,9066,3.0223882,304315.28692388535
73.31797199085118,13.28,11.082969,0.9818566367030144,165372,21,-0.004591685,0.00046009955,-0.13283333,0.07522362655,9087,4.4277773,304878.8449180126
72.79635337417405,13.11,28.469204,0.9472907781600952,165631,23,-0.0024779588,0.00021391337,-0.13366714,0.07664270925,9110,4.4555717,305460.3969142437
72.83763899627924,12.96,8.33623,0.9879376841709018,165888,23,-0.005969991,0.0010682675,-0.13084392,0.07654705809,9133,4.3614645,306037.4153339863
74.56010840972013,11.8,8.178841,0.9849706273525953,166137,21,-0.004692849,0.0007292635,-0.13197985,0.07592211622,9154,4.399328,306628.23055768013
74.86558914003706,11.56,6.850624,0.9879972711205482,166400,23,-0.0060243234,0.0004432681,-0.13423085,0.07538087281,9177,4.4743614,307214.5076985359
74.70162069612576,11.67,8.770688,0.9833002053201199,166652,19,-0.0050349534,0.0005253498,-0.13644782,0.07562024544,9196,4.5482607,307773.0181019306
75.5778268096419,11.95,5.5330987,0.9884050004184246,166887,19,-0.00690658,0.0005429787,-0.14044113,0.07292027917999999,9215,4.681371,308352.52017617226
75.53156146168962,12.12,7.458368,0.9863829324021935,167164,22,-0.0046793334,0.00034071406,-0.13284956,0.07315370971000001,9237,4.4283185,308942.86750507355
75.38615263291251,12.59,7.228121,0.9858642611652613,167419,19,-0.005413034,0.00049937714,-0.1396136,0.07320513802,9256,4.653786,309508.6576719284
75.18775512365085,13.13,11.050885,0.9767579827457666,167677,19,-0.0042507537,0.0003717444,-0.13511857,0.07316782252,9275,4.503953,310088.26950216293
75.3721939232591,12.45,7.8004827,0.9881667364388704,167929,24,-0.0036417544,0.00023725066,-0.12851486,0.073105911,9299,4.2838287,310676.23476719856
75.20664076227094,12.18,11.2400875,0.977352125570178,168185,21,-0.0030162614,0.00018211913,-0.13235253,0.07372829115999999,9320,4.411751,311249.8495886326
74.84115062196189,12.07,6.236697,0.9889494758099318,168432,22,-0.0042034127,0.0002926726,-0.13188998,0.07377479705,9342,4.3963327,311816.61204338074
74.87601537610557,11.73,6.77755,0.9868458639830351,168703,23,-0.004530577,0.00023466401,-0.13153124,0.07381527635000001,9365,4.3843746,312391.0081372261
74.83271230736977,11.72,10.072945,0.9797949697822332,168959,21,-0.0034321882,0.00030309687,-0.1339638,0.07386767266000001,9386,4.46546,312934.8946311474
74.76350546777476,11.97,9.708807,0.9807840194553137,169215,20,-0.003135791,0.00018324447,-0.13693133,0.07422688806,9406,4.564378,313534.90269207954
74.83475493173074,12.17,4.8130584,0.9888836359605193,169458,19,-0.00515698,0.00030108754,-0.13927794,0.07306646114999998,9425,4.642598,314115.9987356663
74.8423387776889,12.54,6.5086384,0.9865329973399639,169722,20,-0.0038907751,0.00023835985,-0.13843252,0.07341949770000002,9445,4.614417,314679.49777007103
75.01626097601991,12.72,8.481737,0.9835350345820189,169984,21,-0.0035501737,0.0003141642,-0.13888474,0.07277835192,9466,4.629492,315250.4699113369
75.07418160656353,12.63,6.474367,0.9875280829146504,170229,21,-0.0034964355,0.00017555559,-0.13297242,0.07271850146999999,9487,4.432414,315808.8897309303
75.15420800783164,12.65,6.644065,0.9881816301494837,170489,20,-0.0035691326,0.00015602639,-0.13367146,0.07262794735,9507,4.4557157,316403.2739818096
75.50300922046,12.16,4.982403,0.991251084022224,170736,22,-0.0033161137,0.00018507859,-0.13146445,0.07298429294000001,9529,4.3821483,316962.36971640587
75.73076006078601,12.15,3.1292596,0.9945365875028074,171007,21,-0.004674703,0.00019171165,-0.13607326,0.07205241957,9550,4.5357757,317505.6384718418
75.79306703906121,12.15,28.909636,0.9221785143017769,171231,19,-0.0021032877,6.928542e-05,-0.11668732,0.07195607563999999,9569,3.8895776,318010.5971956253
74.28052363646235,13.56,123.394745,0.6135346591472626,171502,11,-0.0025351495,0.000101771984,-0.06902094,0.07212394403,9580,2.3006983,318319.7821881771
74.48196322700264,13.26,11.441218,0.9852182762697339,171767,23,-0.0019833464,0.00018603535,-0.12754674,0.0718574548,9603,4.251558,318894.9241874218
74.42987830669409,13.44,17.845045,0.9658420085906982,172026,21,-0.0012823679,0.00015130857,-0.13445362,0.07179313591,9624,4.481787,319466.6126511097
74.23515271661834,13.23,11.883926,0.9774534553289413,172288,23,-0.0013196338,0.00010499604,-0.1337414,0.07257944819,9647,4.458047,320054.5009524822
74.01689719806707,13.65,13.885275,0.9689291156828403,172544,18,-0.001904266,7.9913334e-05,-0.14029735,0.07283310684,9665,4.676579,320604.82014489174
75.27594481624686,12.26,17.52385,0.9588566869497299,172791,20,-0.0012175478,7.00353e-05,-0.13398226,0.07346429392,9685,4.466075,321183.11560201645
75.27587276388573,12.65,10.174201,0.9777432139962912,173053,20,-0.0014370941,6.4799824e-05,-0.13788751,0.07313075431,9705,4.59625,321761.81020760536
75.015349037559,12.76,5.673041,0.9880615267902613,173302,19,-0.0019730013,4.890524e-05,-0.13927254,0.07381882571000001,9724,4.642418,322351.6755375862
74.66941852608379,13.05,24.683674,0.9367789998650551,173567,21,-0.0015700907,0.00070806406,-0.13584712,0.07476061306,9745,4.5282373,322940.9003829956
74.87348717943561,12.21,8.505503,0.987874910235405,173821,24,-0.0014594905,7.693963e-05,-0.12841609,0.07502915838999999,9769,4.2805367,323525.8902583122
75.28238611106781,11.83,7.1590586,0.9912106450647116,174070,23,-0.0016342048,9.408457e-05,-0.13219467,0.0743057703,9792,4.4064894,324115.29087400436
75.11021972086498,11.86,9.677835,0.9812353998422623,174324,20,-0.0009579258,3.6535945e-05,-0.137476,0.07423446728,9812,4.5825334,324692.8611006737
75.09075152178687,11.72,6.3201504,0.9860231187194586,174570,19,-0.0013860622,3.185049e-05,-0.140504,0.07425171318,9831,4.683467,325240.83415579796
75.30752316803654,12.32,7.2970476,0.9842726122587919,174841,18,-0.0013418682,2.1762044e-05,-0.14056636,0.07307244174000001,9849,4.6855454,325819.9625170231
75.17729231341772,12.64,7.9060373,0.984762717038393,175103,22,-0.0010808408,2.1460812e-05,-0.13651502,0.07285107906999999,9871,4.550501,326427.31016755104
74.97483712368201,13.02,9.94281,0.9800718668848276,175360,20,-0.00073852856,1.345869e-05,-0.13735157,0.07318669228,9891,4.578386,327012.63935923576
74.82842072254462,13.06,12.389374,0.976097472012043,175609,19,-0.00055294205,6.2533272e-06,-0.13731971,0.07343932426,9910,4.577324,327608.06013298035
74.92842801475433,13.07,52.76416,0.8134320676326752,175821,17,-0.00034238305,4.819409e-06,-0.11093754,0.07299886953000001,9927,3.6979182,328050.973058939
74.92842801475433,13.07,308.86255,-0.0002536773681640625,175821,0,4.1536987e-07,8.5280595e-07,-0.000993905,0.07299886953000001,9927,0.03313017,328051.8004386425
74.92842801475433,13.07,279.1847,-0.0029850006103515625,175821,0,2.4400651e-07,6.6022864e-07,-0.001014619,0.07299886953000001,9927,0.033820633,328052.72298932076
66.65973194028079,20.82,258.06882,0.28465986251831055,176634,2,-0.00017272681,3.3293477e-06,-0.01421662,0.07298067238000001,9929,0.47388735,328107.99167227745
66.5619185436796,20.9,8.035571,0.9817851595580578,176892,17,-0.00057812966,5.860154e-06,-0.14665997,0.07281978736,9946,4.888666,328640.86611771584
66.51841913263677,21.51,13.435787,0.971107916906476,177136,16,-0.00038510188,2.7571693e-06,-0.14435148,0.07251336779,9962,4.811716,329172.9721057415
66.51580271681944,21.73,45.502563,0.882521279156208,177362,15,-0.00017243624,1.2438504e-06,-0.120162964,0.07229208263999999,9977,4.005432,329657.69616150856
66.51580271681944,21.73,334.11996,-0.005246996879577637,177362,0,-4.246831e-07,1.1103325e-08,-0.000731314,0.07229208263999999,9977,0.024377134,329658.51710772514
66.51580271681944,21.73,330.84647,-0.009231209754943848,177362,0,-7.450581e-09,2.4661907e-07,-0.00075645675,0.07229208263999999,9977,0.025215225,329659.35244464874
59.37698022456285,28.58,127.8911,0.7565829902887344,178158,9,-0.00017057732,4.3495677e-07,-0.07488196,0.07193953714,9986,2.4960656,329961.1519255638
59.3033692158147,28.52,20.283928,0.9651385769248009,178421,21,-6.924663e-05,1.8311003e-07,-0.13426885,0.07214897924,10007,4.475628,330565.16472435
